,id,symbol,type,interval,amount,startDate,endDate,buy,sell,growth/drop,drop_count,total,closed,buy_zscore,sell_zscore
10,2b24c4ce-4a62-11ec-8f46-f4d1080d95a2,KAVAUSDT,rsi,5M,500,2021-11-21 00:30:00,2021-11-21 15:25:00,5.204,5.22000000,0.30745580322828625,1,5.204,True,29.259652185624773,70.25883218845635
11,2d7cf910-4a62-11ec-a153-f4d1080d95a2,BTGUSDT,rsi,5M,500,2021-11-21 00:30:00,2021-11-22 13:35:00,59.2,58.53000000,0.38590172369436826,2,59.2,True,29.43721216670312,71.05946320450708
12,2f7794a0-4a62-11ec-be11-f4d1080d95a2,SKLUSDT,rsi,5M,500,2021-11-21 00:30:00,2021-11-21 05:50:00,0.3253,0.33070000,1.660006148170924,1,0.3253,True,29.842502604555506,73.52541877928397
13,2fcc0bbe-4a62-11ec-9d0e-f4d1080d95a2,RENUSDT,rsi,5M,500,2021-11-21 00:30:00,2021-11-21 07:05:00,0.8252,0.82960000,0.5332040717401793,1,0.8252,True,29.893797871346223,70.59755071311059
14,dd3727f9-4a62-11ec-9576-f4d1080d95a2,ENJUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-22 04:50:00,3.552,3.217,-6.9424356378362555,3,3.552,True,29.55840435611165,35.71921159971845
15,dd8bebce-4a62-11ec-bf6f-f4d1080d95a2,WINUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-21 01:30:00,0.0008025,0.00082730,3.09034267912772,1,0.0008025,True,26.23667573154073,70.06798286348331
16,ddf97dbb-4a62-11ec-8091-f4d1080d95a2,CHZUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-22 16:50:00,0.4593,0.44770000,0.007446016381235219,3,0.4593,True,20.16659663281527,76.68498947117706
17,de69f2b3-4a62-11ec-8141-f4d1080d95a2,CRVUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-21 15:25:00,3.884,3.84800000,0.5881584106652715,2,3.884,True,27.44966147241628,70.742788400557
18,dec36f88-4a62-11ec-994a-f4d1080d95a2,AUDIOUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-21 06:15:00,2.214,2.21600000,0.09033423667571021,1,2.214,True,29.98444160126658,70.25882946233645
19,e0ed8561-4a62-11ec-8876-f4d1080d95a2,MTLUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-21 06:15:00,3.088,3.11900000,1.0038860103626988,1,3.088,True,24.532750105633113,70.80988790556674
20,e1719e8e-4a62-11ec-a002-f4d1080d95a2,ALGOUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-21 07:50:00,1.8089,1.81970000,0.5970479296810295,1,1.8089,True,27.661017788735364,70.18159999510802
21,e1cd8950-4a62-11ec-9f72-f4d1080d95a2,NEARUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-21 15:40:00,9.624,9.63700000,0.13507896924355672,1,9.624,True,28.817450007037678,73.80334252973475
22,ee31fcda-4a62-11ec-a37a-f4d1080d95a2,YFIIUSDT,rsi,5M,500,2021-11-21 00:35:00,2021-11-21 07:20:00,3883.0,3911.00000000,0.7210919392222509,1,3883.0,True,29.35946286226617,70.12032101873945
23,91696f3a-4a63-11ec-99a8-f4d1080d95a2,DASHUSDT,rsi,5M,500,2021-11-21 00:40:00,2021-11-21 08:35:00,191.3,192.70000000,0.7318348144275887,1,191.3,True,29.879064109948033,70.39052948041822
24,9222c133-4a63-11ec-8c6b-f4d1080d95a2,KLAYUSDT,rsi,5M,500,2021-11-21 00:40:00,2021-11-21 08:30:00,1.516,1.54000000,1.5831134564643814,1,1.516,True,28.637756449548803,72.30857914960052
25,928ef6df-4a63-11ec-b6ea-f4d1080d95a2,STXUSDT,rsi,5M,500,2021-11-21 00:40:00,2021-11-21 09:25:00,2.074,2.08700000,0.6268081002893127,1,2.074,True,28.8217678692871,70.18262294361713
26,945aad58-4a63-11ec-9725-f4d1080d95a2,NANOUSDT,rsi,5M,500,2021-11-21 00:40:00,2021-11-21 08:35:00,5.504,5.48800000,1.2359343294595289,2,5.504,True,28.305405217246815,70.09572347925756
27,94d68ea7-4a63-11ec-8cb7-f4d1080d95a2,POLYUSDT,rsi,5M,500,2021-11-21 00:40:00,2021-11-21 04:30:00,0.7678,0.79530000,3.581661891117474,1,0.7678,True,28.276614406553705,70.00851596432425
28,42ff4f77-4a64-11ec-990b-f4d1080d95a2,LPTUSDT,rsi,5M,500,2021-11-21 00:45:00,2021-11-21 10:30:00,51.72,51.77000000,0.09667440061872441,1,51.72,True,29.47496392484139,70.12328926386704
29,4715dd45-4a64-11ec-bcba-f4d1080d95a2,MDXUSDT,rsi,5M,500,2021-11-21 00:45:00,2021-11-21 08:35:00,0.726,0.73100000,0.6887052341597802,1,0.726,True,29.012075206160148,70.76181407753263
30,a9157122-4a65-11ec-8670-f4d1080d95a2,CVCUSDT,rsi,5M,500,2021-11-21 00:55:00,2021-11-21 04:45:00,0.5264,0.53530000,1.6907294832826782,1,0.5264,True,29.30487195408483,70.49248394830352
31,270f6996-4a69-11ec-8385-f4d1080d95a2,GRTUSDT,rsi,5M,500,2021-11-21 01:20:00,2021-11-21 16:05:00,0.945,0.94500000,0.0,1,0.945,True,29.03470936274047,74.40693002156456
32,f1fd1a1c-4a6b-11ec-929c-f4d1080d95a2,SUSHIUSDT,rsi,5M,500,2021-11-21 01:40:00,2021-11-21 16:45:00,8.847,9.06700000,2.4867186616932364,1,8.847,True,26.98554631871285,70.8273432493607
33,f71534a7-4a6b-11ec-984a-f4d1080d95a2,DODOUSDT,rsi,5M,500,2021-11-21 01:40:00,2021-11-21 09:55:00,1.426,1.43200000,0.4207573632538574,1,1.426,True,29.25322325026363,70.08267193744797
34,a54c7e19-4a6c-11ec-80b5-f4d1080d95a2,SXPUSDT,rsi,5M,500,2021-11-21 01:45:00,2021-11-21 05:40:00,2.513,2.53300000,0.7958615200955041,1,2.513,True,29.204637577055934,70.40775053215509
35,57c309cc-4a6d-11ec-bb1e-f4d1080d95a2,SOLUSDT,rsi,5M,500,2021-11-21 01:50:00,2021-11-21 15:40:00,214.07,214.55000000,0.22422572055870427,1,214.07,True,29.51922905554227,70.01207244004964
36,586b59aa-4a6d-11ec-b8ab-f4d1080d95a2,BATUSDT,rsi,5M,500,2021-11-21 01:50:00,2021-11-21 15:40:00,1.0845,1.08480000,0.02766251728907026,1,1.0845,True,26.260673438182877,72.79497521926564
37,5a54e5e8-4a6d-11ec-aeb5-f4d1080d95a2,TOMOUSDT,rsi,5M,500,2021-11-21 01:50:00,2021-11-21 12:30:00,3.103,3.11000000,0.22558814050917408,1,3.103,True,27.54615027122449,70.66690420096515
38,0a64c35d-4a6e-11ec-994c-f4d1080d95a2,ETHUSDT,rsi,5M,500,2021-11-21 01:55:00,2021-11-21 15:40:00,4370.19,4372.32000000,0.048739299664319155,1,4370.19,True,28.846818619468948,70.18846426477037
39,0bbc71d5-4a6e-11ec-82f6-f4d1080d95a2,WRXUSDT,rsi,5M,500,2021-11-21 01:55:00,2021-11-21 15:40:00,1.311,1.31600000,0.38138825324180897,1,1.311,True,29.53441043004861,70.04484728982372
40,bfce2618-4a6e-11ec-b004-f4d1080d95a2,UTKUSDT,rsi,5M,500,2021-11-21 02:00:00,2021-11-21 07:00:00,0.3968,0.39820000,0.3528225806451644,1,0.3968,True,29.22633329426138,70.1118164251111
41,c196edc8-4a6e-11ec-96ca-f4d1080d95a2,BNTUSDT,rsi,5M,500,2021-11-21 02:00:00,2021-11-21 16:50:00,4.107,4.15600000,1.1930849768687481,1,4.107,True,28.51731592697469,70.49201452136367
42,d59201b6-4a70-11ec-8022-f4d1080d95a2,AXSUSDT,rsi,5M,500,2021-11-21 02:15:00,2021-11-21 05:50:00,130.48,130.56000000,0.061312078479470046,1,130.48,True,29.171304654062794,70.53979988432103
43,d6adae28-4a70-11ec-8d2f-f4d1080d95a2,LUNAUSDT,rsi,5M,500,2021-11-21 02:15:00,2021-11-21 20:50:00,44.32,44.44000000,1.798190356202031,2,44.32,True,27.90130166801356,77.23062146150953
44,d7a18d1d-4a70-11ec-8f2a-f4d1080d95a2,FILUSDT,rsi,5M,500,2021-11-21 02:15:00,2021-11-21 15:35:00,53.73,53.75000000,0.03722315280104807,1,53.73,True,28.14228108724666,70.25755651817813
45,d91bc35f-4a70-11ec-843a-f4d1080d95a2,ZRXUSDT,rsi,5M,500,2021-11-21 02:15:00,2021-11-21 16:00:00,1.1318,1.13460000,0.24739353242623574,1,1.1318,True,28.64029602331827,70.19183801265764
46,d964713e-4a70-11ec-8c46-f4d1080d95a2,COMPUSDT,rsi,5M,500,2021-11-21 02:15:00,2021-11-21 15:45:00,309.6,311.40000000,0.5813953488371946,1,309.6,True,26.580782758042744,70.0816879045247
47,da122b7b-4a70-11ec-bcc6-f4d1080d95a2,NKNUSDT,rsi,5M,500,2021-11-21 02:15:00,2021-11-21 08:35:00,0.5456,0.55280000,1.3196480938416393,1,0.5456,True,27.588581706091276,70.0800567830951
48,da95fec0-4a70-11ec-bb03-f4d1080d95a2,QNTUSDT,rsi,5M,500,2021-11-21 02:15:00,2021-11-21 08:35:00,233.7,234.60000000,0.38510911424903965,1,233.7,True,28.621402577214994,71.53497007328107
49,8822c4d9-4a71-11ec-aa60-f4d1080d95a2,MANAUSDT,rsi,5M,500,2021-11-21 02:20:00,2021-11-22 00:00:00,3.9468,3.5806,-6.956318374347116,3,3.9468,True,29.97851951851125,25.791828207915415
50,8d213fd1-4a71-11ec-b8a1-f4d1080d95a2,XVSUSDT,rsi,5M,500,2021-11-21 02:20:00,2021-11-21 15:45:00,22.76,23.02000000,1.1423550087873375,1,22.76,True,25.000005065598558,70.3327451681249
51,3b03420d-4a72-11ec-959f-f4d1080d95a2,IOTXUSDT,rsi,5M,500,2021-11-21 02:25:00,2021-11-21 09:25:00,0.18051,0.18370000,1.7672151127361355,1,0.18051,True,28.70365801599118,70.02480356566002
52,3b8787e2-4a72-11ec-8c47-f4d1080d95a2,HNTUSDT,rsi,5M,500,2021-11-21 02:25:00,2021-11-21 07:35:00,45.57,45.98000000,0.8997147245995099,1,45.57,True,22.944347971952936,70.43245030327877
53,3c5b566b-4a72-11ec-a3d9-f4d1080d95a2,FTMUSDT,rsi,5M,500,2021-11-21 02:25:00,2021-11-21 16:00:00,2.1133,2.08130000,1.0029279024248399,3,2.1133,True,29.436926606323155,70.71418622899479
54,3cd58622-4a72-11ec-9986-f4d1080d95a2,SRMUSDT,rsi,5M,500,2021-11-21 02:25:00,2021-11-21 16:00:00,6.002,6.01300000,0.18327224258580674,1,6.002,True,28.746662290214474,70.41878490480075
55,3fac3ef6-4a72-11ec-a362-f4d1080d95a2,GNOUSDT,rsi,5M,500,2021-11-21 02:25:00,2021-11-21 08:15:00,408.4,413.40000000,1.2242899118511266,1,408.4,True,20.904360007415733,76.70327524857274
56,400c2013-4a72-11ec-b3c0-f4d1080d95a2,ALPHAUSDT,rsi,5M,500,2021-11-21 02:25:00,2021-11-21 05:35:00,0.984,0.98770000,0.37601626016260536,1,0.984,True,26.839460689179262,70.26009539672462
57,edea7d0f-4a72-11ec-8d9d-f4d1080d95a2,XRPUSDT,rsi,5M,500,2021-11-21 02:30:00,2021-11-21 05:55:00,1.0826,1.08410000,0.13855532976169008,1,1.0826,True,29.29869378485354,70.0634019658908
58,ee699393-4a72-11ec-a145-f4d1080d95a2,ONEUSDT,rsi,5M,500,2021-11-21 02:30:00,2021-11-21 06:05:00,0.28341,0.29821000,5.222116368512043,1,0.28341,True,29.91241564789172,70.42313078022244
59,eeca40ea-4a72-11ec-8cd4-f4d1080d95a2,WAVESUSDT,rsi,5M,500,2021-11-21 02:30:00,2021-11-21 06:15:00,21.74,21.75000000,0.04599816007360425,1,21.74,True,28.22263501091051,70.87811734887997
60,f314daf2-4a72-11ec-9d06-f4d1080d95a2,COTIUSDT,rsi,5M,500,2021-11-21 02:30:00,2021-11-21 05:50:00,0.4478,0.45100000,0.7146047342563726,1,0.4478,True,28.053128458378225,70.04058036723045
61,a09684c2-4a73-11ec-83b5-f4d1080d95a2,BTCUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 16:05:00,58992.88,59466.79000000,0.8033342328769226,1,58992.88,True,27.7340664555,70.13632688031386
62,a0e764c8-4a73-11ec-b307-f4d1080d95a2,BNBUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 16:00:00,592.9,592.90000000,0.0,1,592.9,True,28.737886956581477,71.62504432870048
63,a166aafa-4a73-11ec-a991-f4d1080d95a2,BCHUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 15:40:00,575.8,578.40000000,0.45154567558180325,1,575.8,True,24.235438199916047,70.18977843309374
64,a1d1ef82-4a73-11ec-8895-f4d1080d95a2,ADAUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-23 00:30:00,1.886,1.791,-2.5217706821480412,3,1.886,False,28.48938581938411,63.919535437701654
65,a2219bf3-4a73-11ec-8f85-f4d1080d95a2,LRCUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 16:05:00,2.5251,2.50270000,1.7730063844495987,3,2.5251,True,29.816535762028266,70.61412347143731
66,a454bd59-4a73-11ec-8de1-f4d1080d95a2,SLPUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 14:45:00,0.065,0.06560000,0.9230769230769282,1,0.065,True,27.07936333212335,70.32283918762273
67,a4bb22e9-4a73-11ec-9317-f4d1080d95a2,DOGEUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 16:05:00,0.2292,0.23040000,0.5235602094240867,1,0.2292,True,27.31929160319612,70.63597049711359
68,a50d82ae-4a73-11ec-9a8e-f4d1080d95a2,EOSUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 15:25:00,4.26,4.31400000,1.2676056338028234,1,4.26,True,25.797579689943703,70.0568155779045
69,a571dc4e-4a73-11ec-a39e-f4d1080d95a2,CAKEUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 15:00:00,15.62,15.46000000,0.48748781280468684,2,15.62,True,28.026597379999956,74.77139984951806
70,a5ef569f-4a73-11ec-b288-f4d1080d95a2,CKBUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 09:45:00,0.02638,0.02653000,0.568612585291891,1,0.02638,True,26.250158395021714,70.61289594547951
71,a8261188-4a73-11ec-ae0c-f4d1080d95a2,FTTUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 16:50:00,52.56,52.58000000,0.03805175038050993,1,52.56,True,29.13117793866263,70.9083819949673
72,a8835d47-4a73-11ec-bd50-f4d1080d95a2,LTCUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 04:20:00,221.0,226.10000000,2.307692307692305,1,221.0,True,28.25780038202838,70.131516525882
73,a92d2118-4a73-11ec-822c-f4d1080d95a2,MKRUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-22 14:15:00,3065.0,2988.00000000,0.0,3,3065.0,True,27.76551812895626,70.19912750618323
74,a987692e-4a73-11ec-83d1-f4d1080d95a2,XLMUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 06:00:00,0.3434,0.34550000,0.6115317414094324,1,0.3434,True,28.482640126336207,70.33972716013936
75,a9f4d07c-4a73-11ec-b59a-f4d1080d95a2,OMGUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 14:50:00,9.729,9.73000000,0.010278548668940509,1,9.729,True,28.604108676090135,71.51993189285184
76,ac2b76fc-4a73-11ec-b192-f4d1080d95a2,ICXUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 06:10:00,2.143,2.14900000,0.27998133457770547,1,2.143,True,26.767469497092804,70.18377206218838
77,b1d1c8a0-4a73-11ec-a085-f4d1080d95a2,BALUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 16:05:00,21.6,21.72000000,0.5555555555555437,1,21.6,True,29.506103457089097,70.93748625342857
78,b24b640d-4a73-11ec-b906-f4d1080d95a2,YFIUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 13:25:00,31453.6,31877.37000000,1.3472861612025346,1,31453.6,True,26.18248063247603,71.6816805617118
79,b2cf5345-4a73-11ec-8167-f4d1080d95a2,HBARUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 08:35:00,0.382,0.38900000,1.8324607329842948,1,0.382,True,28.459597355765638,70.3785005130521
80,b8b8837d-4a73-11ec-ad6f-f4d1080d95a2,SNXUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 15:40:00,8.701,8.79000000,1.0228709343753435,1,8.701,True,28.213910373314675,71.26213525045686
81,ba7e5b52-4a73-11ec-87ec-f4d1080d95a2,MLNUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 08:15:00,114.9,116.30000000,1.2184508268059107,1,114.9,True,29.92268112674722,72.80384295880381
82,d3932d7f-4a73-11ec-b06e-f4d1080d95a2,PERPUSDT,rsi,5M,500,2021-11-21 02:35:00,2021-11-21 05:55:00,14.98,15.02000000,0.2670226969292333,1,14.98,True,25.84203606420145,70.32505596601358
83,535a1104-4a74-11ec-86fb-f4d1080d95a2,LINKUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 06:00:00,27.83,28.27000000,1.5810276679841944,1,27.83,True,29.097467999337056,70.54517455657732
84,53b0cf3a-4a74-11ec-b15b-f4d1080d95a2,XTZUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-22 20:25:00,5.435,4.929,-6.9883004151465515,3,5.435,True,23.32610378715252,13.778199821193766
85,5404d047-4a74-11ec-ad17-f4d1080d95a2,THETAUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 07:45:00,6.617,6.74300000,1.9041861870938543,1,6.617,True,29.538980884579587,70.40408336966622
86,5452d75d-4a74-11ec-840b-f4d1080d95a2,RVNUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 05:50:00,0.12011,0.12097000,0.7160103238697858,1,0.12011,True,29.415673353554354,70.14824904688092
87,549f1f45-4a74-11ec-ad98-f4d1080d95a2,VETUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 15:40:00,0.1357,0.13683000,0.8327192336035519,1,0.1357,True,24.128855677020894,70.13504464978817
88,550f4b36-4a74-11ec-a0ef-f4d1080d95a2,DENTUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 05:45:00,0.006055,0.00612100,1.090008257638317,1,0.006055,True,23.161677153176655,70.39651611853971
89,573b6b59-4a74-11ec-a3b8-f4d1080d95a2,DOTUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 08:35:00,41.13,41.87000000,1.7991733527838436,1,41.13,True,23.369094888358617,70.8320966287962
90,57a64259-4a74-11ec-b341-f4d1080d95a2,OGNUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 08:35:00,1.0955,1.13430000,3.541761752624388,1,1.0955,True,27.777057859710595,70.00774930488325
91,5805fe96-4a74-11ec-ad09-f4d1080d95a2,ANKRUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 10:25:00,0.12707,0.12992000,2.2428582670968913,1,0.12707,True,25.22067130984692,70.61462578678791
92,584f7f63-4a74-11ec-9f81-f4d1080d95a2,STORJUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 05:50:00,2.0332,2.07130000,1.8738933700570541,1,2.0332,True,26.84262388229358,70.45858648037627
93,58acd59c-4a74-11ec-8742-f4d1080d95a2,REPUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 16:10:00,22.72,22.93000000,0.9242957746478911,1,22.72,True,28.199160405636178,74.89334220709415
94,5ae60806-4a74-11ec-92f4-f4d1080d95a2,ZILUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 08:35:00,0.09225,0.09359000,1.452574525745266,1,0.09225,True,26.539241747285814,70.09703181843092
95,5b383ee9-4a74-11ec-9109-f4d1080d95a2,UNIUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 16:00:00,21.58,21.78000000,0.926784059314193,1,21.58,True,22.349124035390602,70.39079681069336
96,5bbf6e37-4a74-11ec-94fe-f4d1080d95a2,ETCUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 15:20:00,50.22,51.04000000,1.6328156113102357,1,50.22,True,23.29526178587966,70.539199350053
97,5c17aeb2-4a74-11ec-a877-f4d1080d95a2,XMRUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 15:05:00,243.0,246.70000000,1.5226337448559624,1,243.0,True,21.852066762544766,70.51319191878042
98,5c6e4f37-4a74-11ec-9d38-f4d1080d95a2,REEFUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 05:50:00,0.028,0.02855000,1.9642857142857086,1,0.028,True,23.46894205905693,70.24017551191449
99,5f3f81af-4a74-11ec-b1af-f4d1080d95a2,IOSTUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 13:50:00,0.04365,0.04484000,2.7262313860251925,1,0.04365,True,29.983932272129124,70.33501295912706
100,63944bca-4a74-11ec-8ea6-f4d1080d95a2,BTCSTUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 08:35:00,32.71,32.92000000,0.6420055029043131,1,32.71,True,28.3611192635844,70.20140549949821
101,641fffbd-4a74-11ec-88c5-f4d1080d95a2,NMRUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 08:25:00,40.08,40.87000000,1.971057884231535,1,40.08,True,25.18980923529446,72.7204855996577
102,64ace63d-4a74-11ec-829c-f4d1080d95a2,PHAUSDT,rsi,5M,500,2021-11-21 02:40:00,2021-11-21 07:45:00,0.6706,0.67850000,1.178049507903373,1,0.6706,True,25.608940241600436,70.35125099793048
103,0730c657-4a75-11ec-a77b-f4d1080d95a2,MINAUSDT,rsi,5M,500,2021-11-21 02:45:00,2021-11-21 15:40:00,4.468,4.52900000,1.3652641002685753,1,4.468,True,28.221207395506127,70.18091003677621
104,07c51f34-4a75-11ec-825e-f4d1080d95a2,KSMUSDT,rsi,5M,500,2021-11-21 02:45:00,2021-11-21 08:35:00,361.0,367.30000000,1.7451523545706404,1,361.0,True,28.159025302243762,71.60155876436325
105,08595659-4a75-11ec-b178-f4d1080d95a2,FETUSDT,rsi,5M,500,2021-11-21 02:45:00,2021-11-21 04:20:00,0.8027,0.82620000,2.927619284913427,1,0.8027,True,27.220978213765918,70.63352845498493
106,0b4e7ad8-4a75-11ec-9b32-f4d1080d95a2,DCRUSDT,rsi,5M,500,2021-11-21 02:45:00,2021-11-21 09:35:00,109.9,111.40000000,1.364877161055505,1,109.9,True,29.861377770479763,70.1502884943049
107,d2297089-4a7e-11ec-95c9-f4d1080d95a2,ELFUSDT,rsi,5M,500,2021-11-21 03:55:00,2021-11-21 09:15:00,0.5319,0.53850000,1.2408347433728029,1,0.5319,True,29.6622438848717,70.55841363659056
108,d2cd5176-4a7e-11ec-89d1-f4d1080d95a2,STRAXUSDT,rsi,5M,500,2021-11-21 03:55:00,2021-11-21 09:50:00,2.018,2.06500000,2.3290386521308304,1,2.018,True,28.20760050708067,70.07657255494026
109,80a43a15-4a7f-11ec-b2cc-f4d1080d95a2,SHIBUSDT,rsi,5M,500,2021-11-21 04:00:00,2021-11-22 07:15:00,4.58e-05,0.00004465,0.007466029565478273,3,4.58e-05,True,29.374029036074646,72.04197331991146
110,815305d9-4a7f-11ec-a962-f4d1080d95a2,MATICUSDT,rsi,5M,500,2021-11-21 04:00:00,2021-11-21 06:30:00,1.622,1.64000000,1.1097410604192228,1,1.622,True,29.594563693207448,70.30513143875396
111,81d0c184-4a7f-11ec-af99-f4d1080d95a2,BTTUSDT,rsi,5M,500,2021-11-21 04:00:00,2021-11-21 07:20:00,0.003396,0.00344800,1.531213191990576,1,0.003396,True,29.13476982501365,70.28904547372218
112,eb5caf03-4a80-11ec-a370-f4d1080d95a2,ONGUSDT,rsi,5M,500,2021-11-21 04:10:00,2021-11-21 12:20:00,1.1557,1.17860000,1.981483083845301,1,1.1557,True,29.86847093187086,70.0931867862137
113,65af1e75-4a84-11ec-a9c0-f4d1080d95a2,CTSIUSDT,rsi,5M,500,2021-11-21 04:35:00,2021-11-21 05:40:00,1.0338,1.07740000,4.217450183787953,1,1.0338,True,29.368262807467843,71.60542029922632
114,171a98f8-4a85-11ec-8003-f4d1080d95a2,SANDUSDT,rsi,5M,500,2021-11-21 04:40:00,2021-11-21 22:30:00,4.1571,4.04960000,0.009878494517434454,3,4.1571,True,26.483855523309586,72.31662651768116
115,94f81313-4a88-11ec-9e3d-f4d1080d95a2,CELRUSDT,rsi,5M,500,2021-11-21 05:05:00,2021-11-21 07:55:00,0.11968,0.12144000,1.4705882352941273,1,0.11968,True,29.357529738118643,70.13180149128183
116,4080987e-4a97-11ec-a4e8-f4d1080d95a2,ANTUSDT,rsi,5M,500,2021-11-21 06:50:00,2021-11-21 08:15:00,4.602,4.72400000,2.6510212950890892,1,4.602,True,29.052299622135223,70.85230029719291
117,6d9379d7-4aa2-11ec-8b35-f4d1080d95a2,FUNUSDT,rsi,5M,500,2021-11-21 08:10:00,2021-11-21 12:45:00,0.0207,0.02147000,3.7198067632850234,1,0.0207,True,27.328563399390603,70.30829609483054
