,id,symbol,type,interval,amount,startDate,endDate,buy,sell,growth/drop,closed,status,15,30,45,60,vwap20,RSI,V-B,V-BTC,V-C,Volume,coin,high,low,sell_zscore
20,dbc3ec59-951d-11ec-8fdc-f4d1080d95a2,SNXUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,3.628,3.515,-3.1146637265711132,True,True,-1.7089305402425654,-3.1146637265711132,,,,0.0,90.74922703407915,86455.2,57.42974395987749,86455.2,-3.445424476295479,3.642,3.515,0.0
21,dbc794aa-951d-11ec-963c-f4d1080d95a2,DYDXUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,5.104,4.947,-3.07601880877743,True,True,,,,,,0.0,90.74922703407915,181461.76,87.32153815768126,181461.76,-3.99686520376175,5.117,4.947,0.0
22,dbcc2563-951d-11ec-880c-f4d1080d95a2,FILUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,18.07,17.5,-3.1543995572772565,True,True,,,,,,0.0,90.74922703407915,108970.43,89.31787274768025,108970.43,-2.600996126175976,18.08,17.5,0.0
23,dbcf5630-951d-11ec-ae7e-f4d1080d95a2,TRXUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.06009,0.05828,-3.012148444000664,True,True,-2.4629722083541274,-3.012148444000664,,,,0.0,90.74922703407915,67380490.0,86.69435663053207,67380490.0,-2.0635713097021218,0.06009,0.05828,0.0
24,dbdecbce-951d-11ec-a3a8-f4d1080d95a2,ZILUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,0.03767,0.03652,-3.0528271834351077,True,True,-3.0528271834351077,,,,,0.0,90.74922703407915,4842340.5,82.14745121703028,4842340.5,-3.2121051234403923,0.0377,0.03652,0.0
25,dbe1b0df-951d-11ec-92b3-f4d1080d95a2,FTTUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,39.77,38.56,-3.0424943424691997,True,True,-1.332662811164197,-3.0424943424691997,,,,0.0,90.74922703407915,27560.36,93.52120219039229,27560.36,-2.589891878300211,39.77,38.56,0.0
26,dbe4bbac-951d-11ec-b41f-f4d1080d95a2,LTCUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,102.4,99.3,-3.0273437500000084,True,True,-2.3437500000000053,-3.0273437500000084,,,,0.0,90.74922703407915,30521.343,-2.31123840127218,30521.343,-3.5156249999999947,102.4,99.3,0.0
27,dbe8e79b-951d-11ec-9eb7-f4d1080d95a2,PSGUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,14.13,13.7,-3.0431705590941367,True,True,-1.7692852087756548,-3.0431705590941367,,,,0.0,90.74922703407915,1079.25,89.7901320361362,1079.25,-1.9815994338287286,14.16,13.7,0.0
28,dbeb7f3a-951d-11ec-aaab-f4d1080d95a2,BETAUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,0.47455,0.45999,-3.06816984511643,True,True,,,,,,0.0,90.74922703407915,642581.0,62.951596763676484,642581.0,-3.835212306395531,0.47455,0.45999,0.0
29,dbf0ae0d-951d-11ec-9771-f4d1080d95a2,NEOUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,19.23,18.64,-3.0681227249089957,True,True,,,,,,0.0,90.74922703407915,33425.18,87.79255639012266,33425.18,-4.108164326573059,19.24,18.64,0.0
30,dbf406ff-951d-11ec-a42c-f4d1080d95a2,WAVESUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,9.25,9.31,0.648648648648654,True,True,,,,,,0.0,90.74922703407915,79050.17,85.96985939435676,79050.17,-4.108108108108117,9.31,9.06,0.0
31,dbf897b9-951d-11ec-b01b-f4d1080d95a2,THETAUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,2.598,2.519,-3.0408006158583425,True,True,-2.4249422632794353,-3.0408006158583425,,,,0.0,90.74922703407915,464461.1,89.14173867305571,464461.1,-3.4642032332563626,2.602,2.519,0.0
32,dbfb2e1b-951d-11ec-abe0-f4d1080d95a2,NKNUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.1844,0.1788,-3.036876355748385,True,True,-2.4945770065076034,-3.036876355748385,,,,0.0,90.74922703407915,329566.0,89.50104076270003,329566.0,-3.633405639913223,0.1853,0.1788,0.0
33,dc0109a8-951d-11ec-a74b-f4d1080d95a2,BCHUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,280.8,272.3,-3.027065527065527,True,True,-1.9943019943020022,-3.027065527065527,,,,0.0,90.74922703407915,3221.486,86.1309035643799,3221.486,-2.5997150997151035,280.8,272.3,0.0
34,dc07266a-951d-11ec-8251-f4d1080d95a2,XTZUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,2.852,2.759,-3.2608695652173907,True,True,-3.2608695652173907,,,,,0.0,90.74922703407915,218006.7,75.39837078401719,218006.7,-4.067321178120621,2.854,2.759,0.0
35,dc1feaa8-951d-11ec-841b-f4d1080d95a2,CHZUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.1646,0.1596,-3.0376670716889453,True,True,-2.3693803159173674,-3.0376670716889453,,,,0.0,90.74922703407915,3606259.0,77.79579891516389,3606259.0,-3.4021871202916123,0.165,0.1596,0.0
36,dc2259fa-951d-11ec-b41e-f4d1080d95a2,IOTXUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.07033,0.06822,-3.0001421868335,True,True,-2.6446751030854547,-3.0001421868335,,,,0.0,90.74922703407915,5791538.0,92.39569869005435,5791538.0,-3.3698279539314617,0.07057,0.06822,0.0
37,dc28226e-951d-11ec-b220-f4d1080d95a2,ZENUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,31.7,30.73,-3.0599369085173467,True,True,-1.9558359621451133,-3.0599369085173467,,,,0.0,90.74922703407915,7029.71,76.05576901465352,7029.71,-3.5331230283911705,31.78,30.73,0.0
38,dc2cb328-951d-11ec-ba61-f4d1080d95a2,TVKUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,0.0979,0.0985,0.6128702757916275,True,True,,,,,,0.0,90.74922703407915,720200.0,91.96820327686753,720200.0,-3.3707865168539297,0.0985,0.0977,0.0
39,dc3169ca-951d-11ec-a971-f4d1080d95a2,ENJUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,1.34,1.299,-3.0597014925373243,True,True,-2.3880597014925393,-3.0597014925373243,,,,0.0,90.74922703407915,716335.4,84.97040632083797,716335.4,-3.805970149253726,1.344,1.299,0.0
40,dc349d67-951d-11ec-82c6-f4d1080d95a2,ANTUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,4.759,4.613,-3.0678714015549464,True,True,,,,,,0.0,90.74922703407915,37220.6,34.72593133909716,37220.6,-3.9083841143097273,4.759,4.613,0.0
41,dc381bb1-951d-11ec-afad-f4d1080d95a2,AKROUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.01118,0.01084,-3.041144901610018,True,True,-2.4150268336314946,-3.041144901610018,,,,0.0,90.74922703407915,3800490.0,83.0101644787909,3800490.0,-3.488372093023253,0.01119,0.01084,0.0
42,dc3ab347-951d-11ec-bc36-f4d1080d95a2,CTKUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,1.011,0.98,-3.066271018793266,True,True,-2.670623145400585,-3.066271018793266,,,,0.0,90.74922703407915,82252.5,84.02553113887117,82252.5,-3.7586547972304687,1.013,0.98,0.0
43,dc3d49be-951d-11ec-8b3c-f4d1080d95a2,TKOUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,0.652,0.628,-3.6809815950920277,True,True,,,,,,0.0,90.74922703407915,123729.6,71.70458806946762,123729.6,-2.7607361963190207,0.653,0.628,0.0
44,dc3fdfd9-951d-11ec-a3d2-f4d1080d95a2,CELOUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,2.318,2.246,-3.1061259706643685,True,True,-2.372735116479731,-3.1061259706643685,,,,0.0,90.74922703407915,317375.2,87.36152037084183,317375.2,-3.1061259706643685,2.329,2.246,0.0
45,dc427633-951d-11ec-9f7d-f4d1080d95a2,UNFIUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,4.283,4.152,-3.0586037823955223,True,True,-3.0586037823955223,,,,,0.0,90.74922703407915,41349.2,91.15508885298868,41349.2,-3.5956105533504528,4.283,4.152,0.0
46,dc47551c-951d-11ec-80e8-f4d1080d95a2,QTUMUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,5.609,5.436,-3.084328757354253,True,True,-3.084328757354253,,,,,0.0,90.74922703407915,95767.6,82.32387571579532,95767.6,-4.04706721340703,5.611,5.436,0.0
47,dc49eb1e-951d-11ec-8a46-f4d1080d95a2,TOMOUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.941,0.912,-3.081827842720501,True,True,-1.8065887353878751,-3.081827842720501,,,,0.0,90.74922703407915,42200.3,77.39755404582432,42200.3,-4.357066950053139,0.943,0.912,0.0
48,dc4c816e-951d-11ec-a86e-f4d1080d95a2,ARUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,24.76,24.89,0.5250403877221285,True,True,,,,,,0.0,90.74922703407915,20927.26,85.9831148463774,20927.26,-3.7560581583198696,24.89,24.56,0.0
49,dc4f17c0-951d-11ec-bb7f-f4d1080d95a2,BAKEUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.521,0.505,-3.0710172744721715,True,True,-2.6871401151631504,-3.0710172744721715,,,,0.0,90.74922703407915,332191.1,92.4323378922554,332191.1,-3.0710172744721715,0.522,0.505,0.0
50,dc5297c3-951d-11ec-a943-f4d1080d95a2,ZECUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,95.3,92.4,-3.043022035676801,True,True,-3.043022035676801,,,,,0.0,90.74922703407915,5752.788,73.4517593904034,5752.788,-3.3578174186778624,95.7,92.4,0.0
51,dc563ecf-951d-11ec-805b-f4d1080d95a2,CRVUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,2.216,2.148,-3.068592057761735,True,True,-2.301444043321306,-3.068592057761735,,,,0.0,90.74922703407915,617467.5,77.09111815601631,617467.5,-3.97111913357399,2.221,2.148,0.0
52,dc59e5f6-951d-11ec-99fa-f4d1080d95a2,ALGOUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,0.7636,0.7403,-3.051335777894184,True,True,-3.051335777894184,,,,,0.0,90.74922703407915,1448171.0,91.20801341830487,1448171.0,-3.5227867993714037,0.7668,0.7403,0.0
53,dc5db3cc-951d-11ec-acd4-f4d1080d95a2,RSRUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.01272,0.01233,-3.0660377358490543,True,True,-2.515723270440258,-3.0660377358490543,,,,0.0,90.74922703407915,10741027.4,92.11276939857727,10741027.4,-3.616352201257864,0.01274,0.01233,0.0
54,dc604a65-951d-11ec-beea-f4d1080d95a2,GXSUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,1.355,1.3139,-3.0332103321033146,True,True,,,,,,0.0,90.74922703407915,153167.0,87.06705752544607,153167.0,-4.590405904059043,1.3574,1.3139,0.0
55,dc63f101-951d-11ec-91c4-f4d1080d95a2,FLMUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,0.1893,0.1836,-3.0110935023771703,True,True,-3.0110935023771703,,,,,0.0,90.74922703407915,433063.0,84.73940281206198,433063.0,-3.645007923930279,0.1893,0.1836,0.0
56,dc69927a-951d-11ec-b65d-f4d1080d95a2,YGGUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,2.601,2.518,-3.1910803537101184,True,True,-3.1910803537101184,,,,,0.0,90.74922703407915,110859.5,88.18766095823993,110859.5,-2.153018069973089,2.607,2.518,0.0
57,dc6f0cf9-951d-11ec-b1bb-f4d1080d95a2,VETUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.04394,0.0426,-3.0496131087847087,True,True,-2.2303140646335953,-3.0496131087847087,,,,0.0,90.74922703407915,43751762.2,87.18704020566285,43751762.2,-3.6185707783340946,0.04409,0.0426,0.0
58,dc73c4ac-951d-11ec-9471-f4d1080d95a2,SRMUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,1.823,1.768,-3.017004936917166,True,True,-2.578167855183759,-3.017004936917166,,,,0.0,90.74922703407915,167341.9,90.01439567735277,167341.9,-3.565551289083925,1.823,1.768,0.0
59,dc7680a9-951d-11ec-9b57-f4d1080d95a2,OMGUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,3.734,3.621,-3.026245313336904,True,True,-2.3299410819496567,-3.026245313336904,,,,0.0,90.74922703407915,186161.0,84.1695629052272,186161.0,-3.56186395286556,3.736,3.621,0.0
60,dc7a4e9d-951d-11ec-a949-f4d1080d95a2,OXTUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,0.2155,0.2171,0.7424593967517357,True,True,,,,,,0.0,90.74922703407915,91290.0,99.95070653959908,91290.0,-2.180974477958241,0.2171,0.213,0.0
61,dc7e4387-951d-11ec-813f-f4d1080d95a2,BTCSTUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,13.77,13.35,-3.0501089324618733,True,True,-1.379811183732749,-3.0501089324618733,,,,0.0,90.74922703407915,1619.41,94.62211546180399,1619.41,-2.2512708787218627,13.77,13.35,0.0
62,dc8127be-951d-11ec-8120-f4d1080d95a2,YFIUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,19817.72,19220.44,-3.0138683965663176,True,True,-2.3374535516699173,-3.0138683965663176,,,,0.0,90.74922703407915,16.89444,64.80771188627737,16.89444,-3.2266072989223717,19817.72,19220.44,0.0
63,dc884ec8-951d-11ec-a789-f4d1080d95a2,ONTUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.4727,0.4581,-3.088639729215147,True,True,-2.6866934630844064,-3.088639729215147,,,,0.0,90.74922703407915,316631.0,79.67318424285683,316631.0,-3.025174529299763,0.4727,0.4581,0.0
64,dc8b32fe-951d-11ec-866a-f4d1080d95a2,ICXUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,0.622,0.603,-3.0546623794212246,True,True,,,,,,0.0,90.74922703407915,267674.9,82.66172883598723,267674.9,-4.3408360128617405,0.625,0.603,0.0
65,dc9ed773-951d-11ec-b685-f4d1080d95a2,ATAUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.356,0.3453,-3.0056179775280865,True,True,-2.6966292134831455,-3.0056179775280865,,,,0.0,90.74922703407915,202812.0,59.43090152456462,202812.0,-3.258426966292135,0.3565,0.3453,0.0
66,dcaeafb5-951d-11ec-a051-f4d1080d95a2,MTLUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,1.281,1.242,-3.0444964871194324,True,True,-2.498048399687729,-3.0444964871194324,,,,0.0,90.74922703407915,34766.2,78.00219753668793,34766.2,-3.356752537080418,1.281,1.242,0.0
67,dcb45113-951d-11ec-a47b-f4d1080d95a2,ALICEUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,7.1,6.88,-3.0985915492957714,True,True,,,,,,0.0,90.74922703407915,424829.06,70.64249794964591,424829.06,-4.507042253521131,7.11,6.88,0.0
68,dcb75c3f-951d-11ec-baf2-f4d1080d95a2,WRXUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,0.6,0.603,0.5000000000000004,True,True,0.5000000000000004,,,,,0.0,90.74922703407915,367296.0,75.86045042690365,367296.0,-0.33333333333333365,0.603,0.6,0.0
69,dcbeaa40-951d-11ec-b47a-f4d1080d95a2,PYRUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,9.46,9.53,0.7399577167018869,True,True,,,,,,0.0,90.74922703407915,32714.221,78.9878077793752,32714.221,-4.968287526427049,9.53,9.3,0.0
70,dcc2797c-951d-11ec-b1df-f4d1080d95a2,AGLDUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,0.909,0.914,0.5500550055005505,True,True,,,,,,0.0,90.74922703407915,100448.6,72.62291360954758,100448.6,-3.410341034103401,0.914,0.897,0.0
71,dcc50fce-951d-11ec-957c-f4d1080d95a2,BATUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.635,0.6157,-3.0393700787401547,True,True,-1.984251968503946,-3.0393700787401547,,,,0.0,90.74922703407915,576492.0,73.30179776996039,576492.0,-2.97637795275591,0.636,0.6157,0.0
72,dcc7cdba-951d-11ec-a0d9-f4d1080d95a2,PERPUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,5.34,5.17,-3.1835205992509352,True,True,-3.1835205992509352,,,,,0.0,90.74922703407915,7901.85,99.6011060700975,7901.85,-1.310861423220979,5.34,5.17,0.0
73,dccc1011-951d-11ec-a16e-f4d1080d95a2,ARPAUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,0.0671,0.06757,0.7004470938897142,True,True,,,,,,0.0,90.74922703407915,1072925.7,33.81392579187915,1072925.7,-3.5320417287630357,0.06757,0.06586,0.0
74,dccfddda-951d-11ec-a83e-f4d1080d95a2,KSMUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,119.6,116.0,-3.010033444816049,True,True,,,,,,0.0,90.74922703407915,3133.2424,92.19967788001338,3133.2424,-4.26421404682275,119.7,116.0,0.0
75,dcd4e37f-951d-11ec-af18-f4d1080d95a2,XECUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,6.915e-05,6.706e-05,-3.022415039768622,True,True,,,,,,0.0,90.74922703407915,1053455063.0,52.124952291391665,1053455063.0,-2.704266088214019,6.915e-05,6.706e-05,0.0
76,dcdc571e-951d-11ec-afc4-f4d1080d95a2,DIAUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:00:00,1.143,1.108,-3.062117235345575,True,True,,,,,,0.0,90.74922703407915,269709.7,-46.53588654764734,269709.7,-3.587051618547675,1.143,1.108,0.0
77,dce3572f-951d-11ec-ab65-f4d1080d95a2,LINAUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.01847,0.01791,-3.0319436924742904,True,True,-2.5446670276123533,-3.0319436924742904,,,,0.0,90.74922703407915,9893551.17,88.71257872111454,9893551.17,-3.627504060638876,0.01847,0.01791,0.0
78,dce7252b-951d-11ec-aa98-f4d1080d95a2,CAKEUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,6.68,6.47,-3.143712574850299,True,True,-3.143712574850299,,,,,0.0,90.74922703407915,68698.06,61.66891757933194,68698.06,-2.694610778443123,6.68,6.47,0.0
79,dd031074-951d-11ec-99c7-f4d1080d95a2,BTSUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,0.01913,0.01854,-3.084161003659175,True,True,-3.084161003659175,,,,,0.0,90.74922703407915,1987952.0,92.8157470602912,1987952.0,-2.5614218504965884,0.01913,0.01854,0.0
80,dd259613-951d-11ec-8a3a-f4d1080d95a2,IOSTUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.02164,0.02099,-3.0036968576709695,True,True,-2.5415896487985137,-3.0036968576709695,,,,0.0,90.74922703407915,8232022.0,79.42630619791832,8232022.0,-2.77264325323475,0.02167,0.02099,0.0
81,dd538ad2-951d-11ec-b97e-f4d1080d95a2,DODOUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:30:00,0.434,0.42,-3.2258064516129057,True,True,-1.8433179723502322,-3.2258064516129057,,,,0.0,90.74922703407915,231318.8,77.62680767840746,231318.8,-2.995391705069127,0.434,0.42,0.0
82,dd57f499-951d-11ec-ae2e-f4d1080d95a2,QIUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,0.0514,0.0497,-3.3073929961089497,True,True,-3.3073929961089497,,,,,0.0,90.74922703407915,1617783.0,90.6797759650089,1617783.0,-3.1128404669260643,0.0515,0.0497,0.0
83,dd61b1e1-951d-11ec-b8a7-f4d1080d95a2,TRBUSDT,rsi,15m,500,2022-02-24 03:00:00,2022-02-24 03:15:00,18.17,17.61,-3.0820033021464073,True,True,-3.0820033021464073,,,,,0.0,90.74922703407915,4702.65,81.88446939491564,4702.65,-3.522289488167292,18.18,17.61,0.0
