,id,symbol,type,interval,amount,startDate,endDate,buy,sell,growth/drop,closed,high,low,Volume,RSI,sell_zscore
10,73a955ee-8222-11ec-8bfc-f4d1080d95a2,SNXUSDT,rsi,15m,500,2022-01-30 23:15:00,2022-01-31 00:00:00,5.313,5.232,-1.5245623941276025,True,5.328,5.232,19314.8,51.72157489007865,0.0
11,743f0318-8222-11ec-9557-f4d1080d95a2,COTIUSDT,rsi,15m,500,2022-01-30 23:15:00,2022-01-30 23:15:00,0.3299,0.3249,-1.5156107911488341,True,0.3299,0.3249,667482.0,55.88261410007148,0.0
12,7576ee78-8222-11ec-9305-f4d1080d95a2,MITHUSDT,rsi,15m,500,2022-01-30 23:15:00,2022-01-30 23:15:00,0.03777,0.0372,-1.5091342335186684,True,0.03824,0.0372,6951424.1,63.653300089785176,0.0
13,786f4853-8222-11ec-a1e6-f4d1080d95a2,FIDAUSDT,rsi,15m,500,2022-01-30 23:15:00,2022-01-30 23:45:00,2.218,2.181,-1.6681695220919712,True,2.229,2.181,13232.4,61.25655034540224,0.0
14,78da385c-8222-11ec-b262-f4d1080d95a2,DEGOUSDT,rsi,15m,500,2022-01-30 23:15:00,2022-01-31 00:00:00,3.75,3.69,-1.6000000000000014,True,3.76,3.69,5446.89,52.70961950113858,0.0
15,79226887-8222-11ec-a372-f4d1080d95a2,FARMUSDT,rsi,15m,500,2022-01-30 23:15:00,2022-01-31 00:00:00,105.7,104.0,-1.6083254493850545,True,105.8,104.0,262.733,48.880005203831665,0.0
16,d523e054-822a-11ec-9b2c-f4d1080d95a2,COSUSDT,rsi,15m,500,2022-01-31 00:15:00,2022-01-31 00:15:00,0.01977,0.01946,-1.568032372281223,True,0.01977,0.01946,53525539.9,72.22757000885079,0.0
17,d5c6603a-822a-11ec-8b4a-f4d1080d95a2,HNTUSDT,rsi,15m,500,2022-01-31 00:15:00,2022-01-31 00:30:00,28.77,28.33,-1.5293708724365704,True,28.94,28.33,7741.85,56.51858362166166,0.0
18,eee3b33d-822c-11ec-bd5c-f4d1080d95a2,COCOSUSDT,rsi,15m,500,2022-01-31 00:30:00,2022-01-31 00:30:00,1.3733,1.3517,-1.5728537100415103,True,1.3733,1.3517,1120911.0,69.04324154718873,0.0
19,23a1c540-8231-11ec-9c69-f4d1080d95a2,MKRUSDT,rsi,15m,500,2022-01-31 01:00:00,2022-01-31 02:00:00,1974.0,1944.0,-1.5197568389057752,True,1986.0,1944.0,53.5836,51.201421150397834,0.0
20,812af51c-8239-11ec-812f-f4d1080d95a2,KNCUSDT,rsi,15m,500,2022-01-31 02:00:00,2022-01-31 02:00:00,1.719,1.693,-1.5125072716695767,True,1.725,1.693,174909.4,58.37624348730054,0.0
21,e6f3d8ba-8241-11ec-927d-f4d1080d95a2,RADUSDT,rsi,15m,500,2022-01-31 03:00:00,2022-01-31 03:00:00,5.484,5.599,2.097009482129836,True,5.599,5.484,13712.8,58.13021409941646,0.0
22,2d58ce04-8248-11ec-bf40-f4d1080d95a2,GXSUSDT,rsi,15m,500,2022-01-31 03:45:00,2022-01-31 05:15:00,1.502,1.4966,-0.3595206391478077,True,1.5195,1.486,36234.0,53.90634642295571,0.0
23,61297c81-824c-11ec-be47-f4d1080d95a2,DREPUSDT,rsi,15m,500,2022-01-31 04:15:00,2022-01-31 05:45:00,0.694,0.6912,-0.4034582132564717,True,0.6948,0.686,13588.0,52.60144823740013,0.0
24,ef0bc602-8258-11ec-a8d0-f4d1080d95a2,MANAUSDT,rsi,15m,500,2022-01-31 05:45:00,2022-01-31 07:00:00,2.5381,2.4989,-1.5444623931287231,True,2.56,2.4989,625246.0,53.990840768404134,0.0
25,d1e055f0-8259-11ec-9324-f4d1080d95a2,RAMPUSDT,rsi,15m,500,2022-01-31 05:45:00,2022-01-31 07:15:00,0.1023,0.102,-0.2932551319648178,True,0.1027,0.1012,8448.0,44.50543516134386,0.0
26,08f4ab80-825b-11ec-a3da-f4d1080d95a2,LINKUSDT,rsi,15m,500,2022-01-31 06:00:00,2022-01-31 07:30:00,16.84,16.77,-0.4156769596199542,True,16.87,16.64,21562.13,47.06062369764588,0.0
27,0c102a87-825b-11ec-8548-f4d1080d95a2,ONGUSDT,rsi,15m,500,2022-01-31 06:00:00,2022-01-31 07:30:00,0.6117,0.6073,-0.7193068497629672,True,0.6124,0.6058,11715.0,36.98148539911684,0.0
28,0c74ac87-825b-11ec-b79e-f4d1080d95a2,PUNDIXUSDT,rsi,15m,500,2022-01-31 06:00:00,2022-01-31 07:30:00,0.739,0.739,0.0,True,0.74,0.736,10157.3,40.33964261408001,0.0
29,24d0fbb5-825d-11ec-a6c5-f4d1080d95a2,TFUELUSDT,rsi,15m,500,2022-01-31 06:15:00,2022-01-31 07:45:00,0.1732,0.1741,0.5196304849884595,True,0.1741,0.1717,500603.0,56.23005103240986,0.0
30,2536c284-825d-11ec-9bb7-f4d1080d95a2,PHAUSDT,rsi,15m,500,2022-01-31 06:15:00,2022-01-31 07:15:00,0.2368,0.2416,2.0270270270270263,True,0.2416,0.2358,3673.0,36.94260888422751,0.0
31,38a4e890-825f-11ec-be0f-f4d1080d95a2,GHSTUSDT,rsi,15m,500,2022-01-31 06:30:00,2022-01-31 06:30:00,2.062,2.031,-1.5033947623666195,True,2.063,2.031,54190.3,73.77551569676803,0.0
32,393288c8-825f-11ec-b44a-f4d1080d95a2,CTXCUSDT,rsi,15m,500,2022-01-31 06:30:00,2022-01-31 07:00:00,0.3146,0.3211,2.066115702479341,True,0.3211,0.311,332101.0,50.8770306114597,0.0
33,2673a0df-8268-11ec-8b32-f4d1080d95a2,ARDRUSDT,rsi,15m,500,2022-01-31 07:30:00,2022-01-31 08:00:00,0.1725,0.173,0.2898550724637684,False,0.1736,0.1725,1935.0,47.817662809846425,0.0
34,b711a5a9-8269-11ec-afe2-f4d1080d95a2,TKOUSDT,rsi,15m,500,2022-01-31 07:45:00,2022-01-31 09:15:00,0.71,0.709,-0.14084507042253536,True,0.712,0.708,2637.2,46.820928855247566,0.0
35,ebe26e79-826d-11ec-bf0e-f4d1080d95a2,NULSUSDT,rsi,15m,500,2022-01-31 08:15:00,2022-01-31 08:15:00,0.3864,0.3948,2.173913043478251,True,0.3948,0.3827,128693.0,59.243354990049475,0.0
36,197a3b11-826e-11ec-b894-f4d1080d95a2,HIVEUSDT,rsi,15m,500,2022-01-31 08:15:00,2022-01-31 09:45:00,0.9104,0.9132,0.3075571177504421,True,0.9149,0.9074,5559.0,50.05637418445947,0.0
37,0066fc0b-8270-11ec-905c-f4d1080d95a2,MFTUSDT,rsi,15m,500,2022-01-31 08:30:00,2022-01-31 10:00:00,0.00609,0.006099,0.14778325123153246,True,0.006134,0.006032,8658797.0,52.09527145263573,0.0
38,194526f9-8272-11ec-82a6-f4d1080d95a2,BEAMUSDT,rsi,15m,500,2022-01-31 08:45:00,2022-01-31 10:15:00,0.3573,0.3569,-0.1119507416736668,True,0.3641,0.3553,50313.0,41.15363548083419,0.0
39,5f3d6fc2-8278-11ec-b20d-f4d1080d95a2,NKNUSDT,rsi,15m,500,2022-01-31 09:30:00,2022-01-31 09:30:00,0.2149,0.2192,2.0009306654257784,True,0.2192,0.2149,262480.0,61.21595018689131,0.0
40,627c5100-8278-11ec-9baf-f4d1080d95a2,MBLUSDT,rsi,15m,500,2022-01-31 09:30:00,2022-01-31 11:00:00,0.005542,0.005553,0.1984843016961336,True,0.005569,0.005539,219918.0,44.92454972959859,0.0
41,abb454dd-827e-11ec-a57f-f4d1080d95a2,FIOUSDT,rsi,15m,500,2022-01-31 10:15:00,2022-01-31 11:45:00,0.097,0.0972,0.20618556701030086,True,0.0978,0.0969,16993.0,43.38015246884424,0.0
42,d7c13dcb-8282-11ec-b02f-f4d1080d95a2,SANDUSDT,rsi,15m,500,2022-01-31 10:45:00,2022-01-31 11:30:00,3.8774,3.8184,-1.5216382111724391,True,3.8999,3.8184,296885.0,53.8882932489741,0.0
43,f50e0a81-8284-11ec-ae2f-f4d1080d95a2,FUNUSDT,rsi,15m,500,2022-01-31 11:00:00,2022-01-31 12:30:00,0.00949,0.0094,-0.9483667017913573,True,0.00953,0.00937,1011668.0,45.200029670996,0.0
44,5706bc7c-828d-11ec-b373-f4d1080d95a2,TRIBEUSDT,rsi,15m,500,2022-01-31 12:00:00,2022-01-31 13:30:00,0.685,0.6805,-0.6569343065693517,True,0.6869,0.6752,21660.0,58.66898241963927,0.0
45,6a6633f6-828f-11ec-a315-f4d1080d95a2,ARUSDT,rsi,15m,500,2022-01-31 12:15:00,2022-01-31 13:00:00,37.79,37.22,-1.50833553850225,True,37.94,37.22,11717.19,62.776493620096765,0.0
46,ccceceff-8297-11ec-a626-f4d1080d95a2,TORNUSDT,rsi,15m,500,2022-01-31 13:15:00,2022-01-31 14:00:00,21.64,22.09,2.0794824399260596,True,22.09,21.61,728.49,51.83091824223897,0.0
47,e56be503-8299-11ec-8ba3-f4d1080d95a2,ENJUSDT,rsi,15m,500,2022-01-31 13:30:00,2022-01-31 13:30:00,1.814,1.852,2.094818081587653,True,1.852,1.813,225343.5,59.52252900250114,0.0
48,fde73c12-829b-11ec-81d3-f4d1080d95a2,MDTUSDT,rsi,15m,500,2022-01-31 13:45:00,2022-01-31 15:15:00,0.06081,0.06132,0.8386778490379814,True,0.06168,0.06027,386017.4,53.10408067334339,0.0
49,15db6bcc-829e-11ec-bbe2-f4d1080d95a2,XTZUSDT,rsi,15m,500,2022-01-31 14:00:00,2022-01-31 14:15:00,3.389,3.458,2.0359988197108407,True,3.458,3.375,66920.5,62.47007581480624,0.0
50,17a4ddc1-829e-11ec-b552-f4d1080d95a2,CTKUSDT,rsi,15m,500,2022-01-31 14:00:00,2022-01-31 15:15:00,1.32,1.347,2.0454545454545388,True,1.347,1.317,12006.1,44.602987173121136,0.0
51,2f201f5c-82a0-11ec-904c-f4d1080d95a2,OMGUSDT,rsi,15m,500,2022-01-31 14:15:00,2022-01-31 15:45:00,4.978,5.039,1.2253917235837675,True,5.07,4.948,47626.9,58.83043652294251,0.0
52,32ad1b91-82a0-11ec-b72c-f4d1080d95a2,RNDRUSDT,rsi,15m,500,2022-01-31 14:15:00,2022-01-31 14:45:00,3.151,3.218,2.1263091082196186,True,3.218,3.132,27802.54,55.69553673748878,0.0
53,94f7d776-82a8-11ec-b029-f4d1080d95a2,PORTOUSDT,rsi,15m,500,2022-01-31 15:15:00,2022-01-31 16:45:00,3.0218,3.0255,0.12244357667616185,True,3.0352,3.0064,9511.49,59.88075447804326,0.0
54,f5fdd737-82b0-11ec-a716-f4d1080d95a2,SUNUSDT,rsi,15m,500,2022-01-31 16:15:00,2022-01-31 17:45:00,0.01415,0.01421,0.424028268551244,True,0.01437,0.01415,29502452.0,62.04804166704776,0.0
55,271c0e31-82b5-11ec-be46-f4d1080d95a2,FLMUSDT,rsi,15m,500,2022-01-31 16:45:00,2022-01-31 18:15:00,0.2467,0.2476,0.36481556546412003,True,0.2497,0.2467,37537.0,72.43089287931261,0.0
56,3fc94042-82b7-11ec-b4ad-f4d1080d95a2,PERLUSDT,rsi,15m,500,2022-01-31 17:00:00,2022-01-31 18:30:00,0.05035,0.04967,-1.3505461767626614,True,0.05043,0.04965,194376.5,61.48205183823992,0.0
57,579791ae-82b9-11ec-9bcc-f4d1080d95a2,ADXUSDT,rsi,15m,500,2022-01-31 17:15:00,2022-01-31 18:45:00,0.4182,0.424,1.3868962219033887,True,0.4264,0.4158,110181.0,56.518861519096376,0.0
58,6bd9f57a-82bb-11ec-b381-f4d1080d95a2,BADGERUSDT,rsi,15m,500,2022-01-31 17:30:00,2022-01-31 19:00:00,11.15,11.27,1.0762331838564951,True,11.32,11.05,40583.37,70.3188291331582,0.0
59,88476ef9-82bd-11ec-8b56-f4d1080d95a2,MDXUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 19:15:00,0.23,0.231,0.43478260869565255,True,0.234,0.229,149324.7,67.80390617308022,0.0
60,88a929ce-82bd-11ec-89dc-f4d1080d95a2,STORJUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 19:15:00,1.1381,1.1456,0.6589930586064549,True,1.1511,1.1328,6842.0,55.02136337096701,0.0
61,88ff730c-82bd-11ec-b112-f4d1080d95a2,IOSTUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 19:15:00,0.02602,0.02608,0.23059185242120506,True,0.02613,0.02591,2074499.0,57.362843300050464,0.0
62,894ffdc7-82bd-11ec-a980-f4d1080d95a2,PNTUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 19:15:00,0.5947,0.5957,0.16815200941651268,True,0.5968,0.5922,16553.0,58.28707702040099,0.0
63,cd23b47b-82c3-11ec-857b-f4d1080d95a2,ALGOUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 19:30:00,0.9583,0.9433,-1.5652718355421071,True,0.9601,0.9433,241760.0,61.880473535075275,0.0
64,ce412367-82c3-11ec-b5ea-f4d1080d95a2,AGLDUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 20:00:00,0.815,0.81,-0.6134969325153244,True,0.822,0.809,2125.3,60.894130405643494,0.0
65,d1d87f49-82c3-11ec-bafa-f4d1080d95a2,ATMUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 19:45:00,5.31,5.23,-1.5065913370997963,True,5.31,5.23,25.47,60.440078255300634,0.0
66,d2414122-82c3-11ec-9500-f4d1080d95a2,DNTUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 20:00:00,0.0818,0.0812,-0.7334963325183415,True,0.0822,0.081,32796.0,57.98649702115486,0.0
67,d2b1a995-82c3-11ec-92fe-f4d1080d95a2,KP3RUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 19:45:00,944.61,925.22,-2.0526989974698537,True,954.86,925.22,190.26,57.55610968558658,0.0
68,d31a9ce9-82c3-11ec-8d0b-f4d1080d95a2,OGUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 20:00:00,3.208,3.207,-0.031172069825446815,True,3.239,3.188,2588.8,57.41812799678704,0.0
69,d7151df3-82c3-11ec-8389-f4d1080d95a2,DCRUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 20:00:00,63.2,62.8,-0.6329113924050722,True,63.4,62.6,279.615,64.7327399724883,0.0
70,e59d33b2-82c5-11ec-b577-f4d1080d95a2,LRCUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 19:45:00,1.0101,0.9942,-1.5741015741015767,True,1.0191,0.9942,555576.0,58.23490360266587,0.0
71,e63b699b-82c5-11ec-8689-f4d1080d95a2,ONEUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 20:15:00,0.18594,0.18451,-0.7690652898784484,True,0.187,0.18437,4676776.0,59.242864741563054,0.0
72,e68a70b1-82c5-11ec-8a5c-f4d1080d95a2,DARUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 20:15:00,0.73859,0.73353,-0.6850891563655009,True,0.74338,0.73084,66337.0,59.18055632333084,0.0
73,e7655b39-82c5-11ec-993f-f4d1080d95a2,JSTUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 20:15:00,0.04198,0.04196,-0.04764173415913798,True,0.04222,0.04184,3814552.6,58.7349486352228,0.0
74,03bedc66-82c6-11ec-bda7-f4d1080d95a2,BNXUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 20:15:00,20.4,20.3,-0.49019607843136215,True,20.7,20.3,129.561,57.47009809535086,0.0
75,1516e155-82c6-11ec-88f4-f4d1080d95a2,CLVUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 20:15:00,0.343,0.341,-0.5830903790087468,True,0.345,0.34,117097.9,62.77401656258102,0.0
76,449735b4-82c6-11ec-918e-f4d1080d95a2,DOCKUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 20:15:00,0.04281,0.04239,-0.9810791871058251,True,0.04312,0.04227,74160.0,58.73965897701805,0.0
77,168abd0a-82ca-11ec-b08a-f4d1080d95a2,TRXUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 20:15:00,0.0589,0.05859,-0.5263157894736805,False,0.05901,0.0585,7018312.7,61.58167815645361,0.0
78,30d762c6-82cc-11ec-8446-f4d1080d95a2,SYSUSDT,rsi,15m,500,2022-01-31 19:30:00,2022-01-31 20:00:00,0.7623,0.7498,-1.6397743670470886,True,0.7647,0.7498,317548.0,57.38547924373688,0.0
79,3c8a758f-82cc-11ec-b2b7-f4d1080d95a2,LAZIOUSDT,rsi,15m,500,2022-01-31 19:30:00,2022-01-31 20:15:00,3.0922,3.086,-0.20050449518143085,False,3.0961,3.0694,3315.27,55.77589094883915,0.0
80,4b68f319-82cc-11ec-ba19-f4d1080d95a2,DIAUSDT,rsi,15m,500,2022-01-31 19:30:00,2022-01-31 20:15:00,0.948,0.947,-0.10548523206751065,False,0.953,0.944,29228.4,57.414633047926934,0.0
81,659518df-82cc-11ec-8b79-f4d1080d95a2,BETAUSDT,rsi,15m,500,2022-01-31 19:30:00,2022-01-31 20:15:00,0.39576,0.39024,-1.394784718010922,False,0.39576,0.39,49167.0,56.60973752915066,0.0
82,487c02f3-82ce-11ec-9697-f4d1080d95a2,SUSHIUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:15:00,4.227,4.211,-0.3785190442394136,False,4.242,4.194,73610.7,62.12582246657286,0.0
83,5febaf57-82d0-11ec-816d-f4d1080d95a2,1INCHUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:15:00,1.68,1.677,-0.17857142857142214,False,1.687,1.669,50272.6,59.754635897759776,0.0
84,6047a3f4-82d0-11ec-84a0-f4d1080d95a2,IOTAUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:15:00,0.83,0.8279,-0.25301204819277,False,0.8318,0.8243,146004.0,59.6641875774736,0.0
85,60c887b9-82d0-11ec-abe2-f4d1080d95a2,MATICUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:15:00,1.627,1.631,0.24585125998770763,False,1.635,1.619,568217.6,56.89227671590692,0.0
86,7e832ba0-82d0-11ec-9d46-f4d1080d95a2,CITYUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:15:00,9.6,9.57,-0.31249999999999334,False,9.64,9.57,1355.0,63.790996201089776,0.0
87,87dd4325-82d0-11ec-bb3c-f4d1080d95a2,DEXEUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:00:00,6.58,6.48,-1.5197568389057698,True,6.58,6.48,340.63,59.4111715643066,0.0
88,7827e58b-82d2-11ec-ad19-f4d1080d95a2,BNBUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,382.4,382.9,0.13075313807531383,False,383.0,381.4,5985.948,58.21069576684646,0.0
89,78bf9365-82d2-11ec-931e-f4d1080d95a2,ALICEUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,6.85,6.93,1.1678832116788334,False,6.93,6.85,60364.69,56.07967601395999,0.0
90,794c2af1-82d2-11ec-a1d0-f4d1080d95a2,XECUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,7.678e-05,7.701e-05,0.29955717634801104,False,7.72e-05,7.668e-05,442742161.0,57.45240170387152,0.0
91,7a607cc0-82d2-11ec-aa98-f4d1080d95a2,ICXUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,0.735,0.739,0.5442176870748304,False,0.74,0.734,22733.5,55.71489541364825,0.0
92,838969af-82d2-11ec-800c-f4d1080d95a2,LINAUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,0.0244,0.02437,-0.12295081967214035,False,0.02443,0.02421,1924899.81,57.46893973911067,0.0
93,8e82137d-82d2-11ec-a05e-f4d1080d95a2,CVCUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,0.2677,0.269,0.485618229361234,False,0.2702,0.2674,137581.0,63.360992096284534,0.0
94,9b6932fc-82d2-11ec-9f0e-f4d1080d95a2,XVGUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,0.01,0.00991,-0.899999999999998,False,0.01014,0.00989,5954287.0,58.824628037747736,0.0
95,da1c18b5-82d2-11ec-8bcc-f4d1080d95a2,AMPUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,0.02966,0.02965,-0.03371544167228453,False,0.02968,0.02959,85207.0,59.7421550275839,0.0
