,id,symbol,type,interval,amount,startDate,endDate,buy,sell,growth/drop,closed,high,low,Volume,RSI,sell_zscore
44,92fabeca-827c-11ec-8080-f4d1080d95a2,WNXMUSDT,rsi,15m,500,2022-01-31 10:00:00,2022-01-31 10:45:00,34.45,34.57,0.3483309143686428,True,34.57,34.38,329.77,,0.0
45,bad8b9cd-827e-11ec-92c5-f4d1080d95a2,FIOUSDT,rsi,15m,500,2022-01-31 10:15:00,2022-01-31 10:30:00,0.097,0.0973,0.30927835051545843,True,0.0973,0.0969,16993.0,,0.0
46,d7c0554b-8282-11ec-84fe-f4d1080d95a2,SANDUSDT,rsi,15m,500,2022-01-31 10:45:00,2022-01-31 10:45:00,3.8774,3.8871,0.25016763810801157,True,3.8871,3.8772,296885.0,,0.0
47,f5199b41-8284-11ec-b5d0-f4d1080d95a2,FUNUSDT,rsi,15m,500,2022-01-31 11:00:00,2022-01-31 11:45:00,0.00949,0.00939,-1.0537407797681706,True,0.0095,0.00939,1011668.0,,0.0
48,572acd9a-828d-11ec-9b9e-f4d1080d95a2,TRIBEUSDT,rsi,15m,500,2022-01-31 12:00:00,2022-01-31 12:00:00,0.685,0.6869,0.27737226277370824,True,0.6869,0.685,21660.0,,0.0
49,ccd470a6-8297-11ec-8beb-f4d1080d95a2,TORNUSDT,rsi,15m,500,2022-01-31 13:15:00,2022-01-31 13:30:00,21.64,21.73,0.41589648798521195,True,21.73,21.61,728.49,,0.0
50,e56d917b-8299-11ec-a42c-f4d1080d95a2,ENJUSDT,rsi,15m,500,2022-01-31 13:30:00,2022-01-31 13:30:00,1.814,1.82,0.3307607497243663,True,1.82,1.814,225343.5,,0.0
51,fdee649d-829b-11ec-a083-f4d1080d95a2,MDTUSDT,rsi,15m,500,2022-01-31 13:45:00,2022-01-31 14:45:00,0.06081,0.06097,0.26311461930603586,True,0.06097,0.06027,386017.4,,0.0
52,15df5f68-829e-11ec-9d3b-f4d1080d95a2,XTZUSDT,rsi,15m,500,2022-01-31 14:00:00,2022-01-31 14:00:00,3.389,3.398,0.26556506344055303,True,3.398,3.375,66920.5,,0.0
53,17a5ee4d-829e-11ec-b67d-f4d1080d95a2,CTKUSDT,rsi,15m,500,2022-01-31 14:00:00,2022-01-31 14:00:00,1.32,1.324,0.3030303030303033,True,1.324,1.317,12006.1,,0.0
54,2f2c23b9-82a0-11ec-8615-f4d1080d95a2,OMGUSDT,rsi,15m,500,2022-01-31 14:15:00,2022-01-31 14:45:00,4.978,4.991,0.2611490558457192,True,4.991,4.948,47626.9,,0.0
55,32b1ac3b-82a0-11ec-ae8e-f4d1080d95a2,RNDRUSDT,rsi,15m,500,2022-01-31 14:15:00,2022-01-31 14:15:00,3.151,3.161,0.31735956839099433,True,3.161,3.132,27802.54,,0.0
56,95059aa3-82a8-11ec-8c8a-f4d1080d95a2,PORTOUSDT,rsi,15m,500,2022-01-31 15:15:00,2022-01-31 15:15:00,3.0218,3.03,0.27136144020120406,True,3.03,3.0218,9511.49,,0.0
57,f6059b4c-82b0-11ec-8101-f4d1080d95a2,SUNUSDT,rsi,15m,500,2022-01-31 16:15:00,2022-01-31 16:15:00,0.01415,0.01419,0.28268551236749195,True,0.01419,0.01415,29502452.0,,0.0
58,2757a75c-82b5-11ec-a05d-f4d1080d95a2,FLMUSDT,rsi,15m,500,2022-01-31 16:45:00,2022-01-31 16:45:00,0.2467,0.2474,0.28374543980543415,True,0.2474,0.2467,37537.0,,0.0
59,3fd5f6b0-82b7-11ec-b699-f4d1080d95a2,PERLUSDT,rsi,15m,500,2022-01-31 17:00:00,2022-01-31 17:15:00,0.05035,0.04979,-1.1122144985104232,True,0.05043,0.04979,194376.5,,0.0
60,57a51d02-82b9-11ec-b593-f4d1080d95a2,ADXUSDT,rsi,15m,500,2022-01-31 17:15:00,2022-01-31 17:45:00,0.4182,0.4201,0.4543280726924814,True,0.4201,0.4158,110181.0,,0.0
61,6c00026b-82bb-11ec-9e48-f4d1080d95a2,BADGERUSDT,rsi,15m,500,2022-01-31 17:30:00,2022-01-31 17:45:00,11.15,11.18,0.2690582959641198,True,11.18,11.05,40583.37,,0.0
62,884a2c40-82bd-11ec-8ca0-f4d1080d95a2,MDXUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 17:45:00,0.23,0.231,0.43478260869565255,True,0.231,0.23,149324.7,,0.0
63,88bca31c-82bd-11ec-9058-f4d1080d95a2,STORJUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 17:45:00,1.1381,1.1414,0.28995694578684483,True,1.1414,1.1381,6842.0,,0.0
64,8926f603-82bd-11ec-8e15-f4d1080d95a2,IOSTUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 17:45:00,0.02602,0.02609,0.2690238278247392,True,0.02609,0.02602,2074499.0,,0.0
65,897f1ac7-82bd-11ec-87a5-f4d1080d95a2,PNTUSDT,rsi,15m,500,2022-01-31 17:45:00,2022-01-31 17:45:00,0.5947,0.5963,0.26904321506642775,True,0.5963,0.5947,16553.0,,0.0
66,cd233f9c-82c3-11ec-bacf-f4d1080d95a2,ALGOUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 19:00:00,0.9583,0.9487,-1.0017739747469532,True,0.9601,0.9487,241760.0,,0.0
67,ce4519a8-82c3-11ec-9488-f4d1080d95a2,AGLDUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 18:45:00,0.815,0.818,0.3680981595092028,True,0.818,0.812,2125.3,,0.0
68,d1db64cf-82c3-11ec-893d-f4d1080d95a2,ATMUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 19:45:00,5.31,5.23,-1.5065913370997963,True,5.31,5.23,25.47,,0.0
69,d247cb22-82c3-11ec-8e40-f4d1080d95a2,DNTUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 19:00:00,0.0818,0.0821,0.3667481662591792,True,0.0821,0.0815,32796.0,,0.0
70,d2ba071b-82c3-11ec-bafb-f4d1080d95a2,KP3RUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 18:45:00,944.61,947.35,0.29006680005505014,True,947.35,940.0,190.26,,0.0
71,d70b399e-82c3-11ec-8fdf-f4d1080d95a2,OGUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 18:30:00,3.208,3.219,0.3428927680797904,True,3.219,3.2,2588.8,,0.0
72,d77008a4-82c3-11ec-aae6-f4d1080d95a2,DCRUSDT,rsi,15m,500,2022-01-31 18:30:00,2022-01-31 18:45:00,63.2,63.4,0.3164556962025249,True,63.4,62.6,279.615,,0.0
73,e6352c43-82c5-11ec-816c-f4d1080d95a2,ONEUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 18:45:00,0.18594,0.18642,0.25814778960955587,True,0.18642,0.18594,4676776.0,,0.0
74,e68541a1-82c5-11ec-ab9e-f4d1080d95a2,DARUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 18:45:00,0.73859,0.74063,0.2762019523687082,True,0.74063,0.73859,66337.0,,0.0
75,e7650d4f-82c5-11ec-8afd-f4d1080d95a2,JSTUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 18:45:00,0.04198,0.04209,0.2620295378751762,True,0.04209,0.04198,3814552.6,,0.0
76,03c03af8-82c6-11ec-9172-f4d1080d95a2,BNXUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 18:45:00,20.4,20.5,0.4901960784313796,True,20.5,20.4,129.561,,0.0
77,151817bb-82c6-11ec-b3f7-f4d1080d95a2,CLVUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 18:45:00,0.343,0.344,0.2915451895043572,True,0.344,0.343,117097.9,,0.0
78,449ca362-82c6-11ec-ba88-f4d1080d95a2,DOCKUSDT,rsi,15m,500,2022-01-31 18:45:00,2022-01-31 18:45:00,0.04281,0.04292,0.2569493109086638,True,0.04292,0.04281,74160.0,,0.0
79,fe1276f7-82c7-11ec-ae3a-f4d1080d95a2,TRXUSDT,rsi,15m,500,2022-01-31 19:00:00,2022-01-31 19:00:00,0.05871,0.05888,0.28955884857776104,True,0.05888,0.05869,5727251.2,,0.0
80,001bfb1a-82c8-11ec-afe1-f4d1080d95a2,BETAUSDT,rsi,15m,500,2022-01-31 19:00:00,2022-01-31 19:00:00,0.39548,0.39648,0.25285728734702156,True,0.39648,0.39375,108651.0,,0.0
81,0378162f-82c8-11ec-a489-f4d1080d95a2,SYSUSDT,rsi,15m,500,2022-01-31 19:00:00,2022-01-31 19:00:00,0.7592,0.7615,0.30295047418334675,True,0.7615,0.7592,78036.0,,0.0
82,1704d901-82ca-11ec-b7e2-f4d1080d95a2,ATOMUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 19:15:00,28.16,28.25,0.3196022727272722,True,28.25,28.11,39088.93,,0.0
83,186d9eb4-82ca-11ec-9ace-f4d1080d95a2,XLMUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 19:15:00,0.1985,0.199,0.2518891687657433,True,0.199,0.1983,567554.0,,0.0
84,1b5f69da-82ca-11ec-9355-f4d1080d95a2,AUCTIONUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 19:15:00,14.08,14.12,0.284090909090903,True,14.12,14.08,125.29,,0.0
85,1be1d667-82ca-11ec-a486-f4d1080d95a2,NMRUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 19:15:00,25.71,25.78,0.27226760015558255,True,25.78,25.71,188.69,,0.0
86,1c6b8c6e-82ca-11ec-9e08-f4d1080d95a2,MIRUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 19:15:00,1.138,1.141,0.2636203866432438,True,1.141,1.138,4844.1,,0.0
87,1cd098e0-82ca-11ec-9b62-f4d1080d95a2,RAREUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 19:15:00,0.538,0.54,0.3717472118959111,True,0.54,0.538,35571.2,,0.0
88,1d5a5612-82ca-11ec-a381-f4d1080d95a2,ASRUSDT,rsi,15m,500,2022-01-31 19:15:00,2022-01-31 20:15:00,3.076,3.121,1.462938881664497,True,3.121,3.052,173.9,,0.0
89,3c896627-82cc-11ec-8399-f4d1080d95a2,LAZIOUSDT,rsi,15m,500,2022-01-31 19:30:00,2022-01-31 20:45:00,3.0922,3.1046,0.4010089903628474,True,3.1046,3.0694,3315.27,,0.0
90,4b68f319-82cc-11ec-b1e3-f4d1080d95a2,DIAUSDT,rsi,15m,500,2022-01-31 19:30:00,2022-01-31 19:30:00,0.948,0.953,0.5274261603375532,True,0.953,0.948,29228.4,,0.0
91,487c02f3-82ce-11ec-8d8e-f4d1080d95a2,SUSHIUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,4.227,4.24,0.30754672344452094,True,4.24,4.205,73610.7,,0.0
92,48deb985-82ce-11ec-b25b-f4d1080d95a2,ADAUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 21:00:00,1.045,1.048,0.28708133971292954,True,1.048,1.038,1658710.7,,0.0
93,493142b7-82ce-11ec-9f9d-f4d1080d95a2,UNFIUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,5.153,5.166,0.2522802251116008,True,5.166,5.129,20473.7,,0.0
94,49ad35ed-82ce-11ec-b1de-f4d1080d95a2,EGLDUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:45:00,143.84,144.24,0.27808676307008184,True,144.24,142.42,1727.0,,0.0
95,4a3a545d-82ce-11ec-84ff-f4d1080d95a2,MINAUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 19:45:00,2.35,2.358,0.34042553191489394,True,2.358,2.35,28378.6,,0.0
96,4cad2c76-82ce-11ec-a9ce-f4d1080d95a2,UNIUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,11.63,11.66,0.25795356835769007,True,11.66,11.57,24320.74,,0.0
97,51eb1c15-82ce-11ec-aa92-f4d1080d95a2,AUDIOUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,0.912,0.915,0.32894736842105293,True,0.915,0.909,31886.7,,0.0
98,54596e02-82ce-11ec-8dbc-f4d1080d95a2,1INCHUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,1.681,1.686,0.29744199881022565,True,1.686,1.673,64848.3,,0.0
99,54ecd5b0-82ce-11ec-b6ef-f4d1080d95a2,HBARUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:45:00,0.2199,0.2205,0.2728512960436514,True,0.2205,0.2187,262901.0,,0.0
100,5aa2564a-82ce-11ec-a5ec-f4d1080d95a2,CELRUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,0.04955,0.04968,0.2623612512613625,True,0.04968,0.04933,2740937.4,,0.0
101,5c2791fe-82ce-11ec-8b29-f4d1080d95a2,CVCUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 19:45:00,0.2666,0.2673,0.2625656414103445,True,0.2673,0.2655,483397.0,,0.0
102,5db06693-82ce-11ec-a2a2-f4d1080d95a2,INJUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,4.253,4.274,0.493769104161766,True,4.274,4.249,3816.4,,0.0
103,5e751e9a-82ce-11ec-b686-f4d1080d95a2,LTOUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 19:45:00,0.2072,0.2078,0.2895752895752979,True,0.2078,0.2072,32813.0,,0.0
104,5fb88e59-82ce-11ec-9887-f4d1080d95a2,SRMUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:00:00,2.285,2.291,0.2625820568927695,True,2.291,2.277,26853.4,,0.0
105,6056280e-82ce-11ec-9caa-f4d1080d95a2,DODOUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 19:45:00,0.493,0.495,0.4056795131845845,True,0.495,0.493,34386.4,,0.0
106,63c9c335-82ce-11ec-acce-f4d1080d95a2,FISUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 19:45:00,0.7229,0.7249,0.2766634389265461,True,0.7249,0.7212,30996.0,,0.0
107,771f3acf-82ce-11ec-84ba-f4d1080d95a2,DFUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 21:15:00,0.1014,0.101,-0.3944773175542382,True,0.1016,0.1009,13727.0,,0.0
108,ea93646f-82cf-11ec-9f1f-f4d1080d95a2,RGTUSDT,rsi,15m,500,2022-01-31 19:45:00,2022-01-31 20:15:00,20.89,21.04,0.7180469123982698,True,21.04,20.84,105.7,,0.0
109,5ff913b3-82d0-11ec-8ab6-f4d1080d95a2,IOTAUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 21:15:00,0.83,0.8322,0.2650602409638664,True,0.8322,0.8243,146004.0,,0.0
110,6090ab02-82d0-11ec-be14-f4d1080d95a2,MATICUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:00:00,1.627,1.632,0.3073140749846277,True,1.632,1.626,568217.6,,0.0
111,60ee3c23-82d0-11ec-9eb4-f4d1080d95a2,XVSUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:00:00,7.94,7.96,0.2518891687657377,True,7.96,7.94,2474.84,,0.0
112,63fe6f15-82d0-11ec-8bfb-f4d1080d95a2,KAVAUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:30:00,3.185,3.194,0.28257456828885075,True,3.194,3.17,16376.6,,0.0
113,648d61f5-82d0-11ec-8dad-f4d1080d95a2,WAXPUSDT,rsi,15m,500,2022-01-31 20:00:00,2022-01-31 20:00:00,0.33,0.3309,0.2727272727272763,True,0.3309,0.3298,167078.0,,0.0
114,781702b7-82d2-11ec-9fd1-f4d1080d95a2,BNBUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:30:00,382.4,383.4,0.26150627615062766,True,383.4,381.4,5985.948,,0.0
115,78bab4dd-82d2-11ec-8424-f4d1080d95a2,ALICEUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,6.85,6.87,0.2919708029197148,True,6.87,6.85,60364.69,,0.0
116,794f9353-82d2-11ec-9263-f4d1080d95a2,XECUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,7.678e-05,7.711e-05,0.4297994269341044,True,7.711e-05,7.668e-05,442742161.0,,0.0
117,7c3f0d2f-82d2-11ec-93ad-f4d1080d95a2,ICXUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,0.735,0.737,0.2721088435374152,True,0.737,0.735,22733.5,,0.0
118,81781f3e-82d2-11ec-aa43-f4d1080d95a2,XVGUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:15:00,0.01,0.00989,-1.1000000000000072,True,0.01,0.00989,5954287.0,,0.0
119,83832afa-82d2-11ec-835f-f4d1080d95a2,LINAUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:30:00,0.0244,0.02447,0.2868852459016276,True,0.02447,0.02421,1924899.81,,0.0
120,938882ba-82d2-11ec-ac62-f4d1080d95a2,YFIIUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:30:00,2283.0,2289.0,0.2628120893561104,True,2289.0,2280.0,7.6964,,0.0
121,b93bbb6d-82d2-11ec-ab1a-f4d1080d95a2,CITYUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:45:00,9.58,9.63,0.5219206680584626,True,9.63,9.57,2430.8,,0.0
122,da112247-82d2-11ec-9959-f4d1080d95a2,AMPUSDT,rsi,15m,500,2022-01-31 20:15:00,2022-01-31 20:30:00,0.02966,0.02975,0.3034389750505725,True,0.02975,0.02959,85207.0,,0.0
