,id,symbol,type,interval,amount,startDate,endDate,buy,sell,growth/drop,closed,status,15,30,45,60,vwap20,RSI,V-B,V-BTC,V-C,Volume,coin,high,low,sell_zscore
16,45dd457f-957e-11ec-b117-f4d1080d95a2,XVSUSDT,rsi,15m,500,2022-02-24 14:30:00,2022-02-24 14:30:00,7.82,7.86,0.5115089514066501,True,True,,,,,,0.0,-49.034480692351146,2752.93,53.51534546828288,2752.93,-1.0230179028133002,7.86,7.82,0.0
17,58c56460-9580-11ec-a5f5-f4d1080d95a2,BTCUSDT,rsi,15m,500,2022-02-24 14:45:00,2022-02-24 14:45:00,35266.11,35446.17,0.5105751669237056,True,True,,,,,,0.0,78.5157555360055,2805.70937,78.5157555360055,2805.70937,-0.09612628101029984,35446.17,35217.96,0.0
18,5de3850c-9580-11ec-89db-f4d1080d95a2,RNDRUSDT,rsi,15m,500,2022-02-24 14:45:00,2022-02-24 14:45:00,2.181,2.192,0.5043558000917066,True,True,,,,,,0.0,78.5157555360055,99330.66,78.27622407824533,99330.66,0.045850527281058685,2.192,2.181,0.0
19,5e2e07cf-9580-11ec-a08b-f4d1080d95a2,XVSUSDT,rsi,15m,500,2022-02-24 14:45:00,2022-02-24 14:45:00,7.81,7.85,0.5121638924455831,True,True,,,,,,0.0,78.5157555360055,10554.98,73.9181883812191,10554.98,-0.1280409731114043,7.85,7.8,0.0
20,5e43db47-9580-11ec-8795-f4d1080d95a2,BNXUSDT,rsi,15m,500,2022-02-24 14:45:00,2022-02-24 14:45:00,22.6,22.8,0.8849557522123862,True,True,,,,,,0.0,78.5157555360055,4530.04,60.66304050295361,4530.04,-0.4424778761061852,22.8,22.5,0.0
21,71da8940-9582-11ec-a5a9-f4d1080d95a2,KLAYUSDT,rsi,15m,500,2022-02-24 15:00:00,2022-02-24 15:15:00,1.156,1.162,0.5190311418685126,True,True,0.5190311418685126,,,,,0.0,-40.8929679814832,386283.6,-126.471975512292,386283.6,0.4325259515570843,1.162,1.151,0.0
22,8d8cce6c-9584-11ec-b8d9-f4d1080d95a2,BNXUSDT,rsi,15m,500,2022-02-24 15:15:00,2022-02-24 15:15:00,22.7,22.9,0.8810572687224639,True,True,,,,,,0.0,-49.285548798244236,2370.548,-62.75688153119027,2370.548,-0.4405286343612398,22.9,22.7,0.0
23,a2767abc-9586-11ec-bfea-f4d1080d95a2,KLAYUSDT,rsi,15m,500,2022-02-24 15:30:00,2022-02-24 15:30:00,1.152,1.158,0.5208333333333338,True,True,,,,,,0.0,24.070727985548725,306615.9,16.871499488447927,306615.9,-0.6076388888888992,1.158,1.151,0.0
24,bb40b18d-9588-11ec-8a17-f4d1080d95a2,CFXUSDT,rsi,15m,500,2022-02-24 15:45:00,2022-02-24 15:45:00,0.123,0.1237,0.5691056910569156,True,True,,,,,,0.0,-46.46192894353185,1116970.0,36.09774658227168,1116970.0,3.2520325203252063,0.1237,0.123,0.0
25,ebde212d-958c-11ec-8a50-f4d1080d95a2,MDXUSDT,rsi,15m,500,2022-02-24 16:15:00,2022-02-24 16:15:00,0.206,0.208,0.9708737864077679,True,True,,,,,,0.0,35.09088885062585,514219.9,92.51522549010647,514219.9,-1.4563106796116518,0.208,0.206,0.0
26,20fa690d-9591-11ec-8dea-f4d1080d95a2,WNXMUSDT,rsi,15m,500,2022-02-24 16:45:00,2022-02-24 17:00:00,26.11,26.29,0.689391037916506,True,True,0.689391037916506,,,,,0.0,-52.814379599732376,85.41,-1812.9610115911482,85.41,-1.225584067407125,26.29,25.95,0.0
27,2179f02e-9591-11ec-9dfb-f4d1080d95a2,RADUSDT,rsi,15m,500,2022-02-24 16:45:00,2022-02-24 16:45:00,4.19,4.211,0.5011933174224321,True,True,,,,,,0.0,-52.814379599732376,4220.5,-153.34912925008885,4220.5,-0.9546539379474948,4.211,4.174,0.0
28,4d7cd95c-9595-11ec-84dd-f4d1080d95a2,SLPUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,0.018,0.0181,0.5555555555555716,True,True,,,,,,0.0,-25.054922060311192,102168917.0,-30.319782091846974,102168917.0,-2.222222222222228,0.0181,0.018,0.0
29,4d819114-9595-11ec-a6c5-f4d1080d95a2,ENSUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 18:00:00,12.83,12.8,-0.23382696804364272,True,True,-0.3117692907248708,-0.07794232268121425,-0.23382696804364272,,,0.0,-25.054922060311192,22732.47,56.99393862611498,22732.47,-2.026500389711612,12.87,12.72,0.0
30,4d8621da-9595-11ec-a69f-f4d1080d95a2,ICPUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,15.51,15.6,0.5802707930367496,True,True,,,,,,0.0,-25.054922060311192,27594.56,-26.934729164009134,27594.56,-1.7408123791102486,15.6,15.46,0.0
31,4d9139c3-9595-11ec-8bf0-f4d1080d95a2,EOSUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,1.937,1.949,0.6195147134744455,True,True,0.6195147134744455,,,,,0.0,-25.054922060311192,174091.3,-31.019585700147008,174091.3,-0.9292720702116684,1.949,1.934,0.0
32,4e0e1e2b-9595-11ec-bd73-f4d1080d95a2,QIUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,0.0467,0.047,0.642398286937905,True,True,,,,,,0.0,-25.054922060311192,1025348.0,-117.38951068320218,1025348.0,-1.7130620985010752,0.047,0.0465,0.0
33,4e128697-9595-11ec-aed6-f4d1080d95a2,PYRUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,8.66,8.71,0.5773672055427334,True,True,,,,,,0.0,-25.054922060311192,16506.263,-149.1324293088024,16506.263,-1.3856812933025313,8.71,8.66,0.0
34,4e16f1b5-9595-11ec-8665-f4d1080d95a2,CELOUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,2.132,2.143,0.5159474671669642,True,True,0.5159474671669642,,,,,0.0,-25.054922060311192,42514.6,-32.325365874311416,42514.6,-1.594746716697927,2.143,2.116,0.0
35,4e3b690e-9595-11ec-8075-f4d1080d95a2,BETAUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,0.4333,0.43575,0.565428109854606,True,True,,,,,,0.0,-25.054922060311192,253892.0,-40.510138168985236,253892.0,-2.3932610200784654,0.43575,0.4333,0.0
36,4e926448-9595-11ec-8e4f-f4d1080d95a2,XECUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,6.629e-05,6.663e-05,0.5128978729823505,True,True,0.5128978729823505,,,,,0.0,-25.054922060311192,962197706.0,-236.95841340947865,962197706.0,-1.885653944788037,6.663e-05,6.602e-05,0.0
37,4f3e1be7-9595-11ec-acc0-f4d1080d95a2,CVPUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:45:00,0.806,0.811,0.6203473945409435,True,True,0.12406947890818869,0.6203473945409435,,,,0.0,-25.054922060311192,31366.2,91.12994242209767,31366.2,-2.2332506203473828,0.811,0.804,0.0
38,4fdcf4a2-9595-11ec-81a8-f4d1080d95a2,FILUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,17.36,17.46,0.5760368663594552,True,True,0.5760368663594552,,,,,0.0,-25.054922060311192,19511.55,15.037247168984525,19511.55,-0.9792626728110697,17.46,17.27,0.0
39,50f21ce6-9595-11ec-9b61-f4d1080d95a2,WAVESUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,8.62,8.67,0.5800464037123053,True,True,0.5800464037123053,,,,,0.0,-25.054922060311192,7885.38,-63.003685301152245,7885.38,-1.1600928074246106,8.67,8.58,0.0
40,510f0850-9595-11ec-a00b-f4d1080d95a2,FORTHUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 18:00:00,5.66,5.65,-0.1766784452296782,True,True,-0.5300353356890503,-0.1766784452296782,-0.1766784452296782,,,0.0,-25.054922060311192,3508.15,13.431010646637123,3508.15,-1.413427561837457,5.66,5.59,0.0
41,526c7673-9595-11ec-97be-f4d1080d95a2,DREPUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,0.5295,0.5323,0.5288007554296553,True,True,,,,,,0.0,-25.054922060311192,10545.0,49.777145566619254,10545.0,-1.3031161473087851,0.5323,0.5274,0.0
42,526fa895-9595-11ec-8881-f4d1080d95a2,KEYUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,0.005888,0.005932,0.7472826086956482,True,True,0.7472826086956482,,,,,0.0,-25.054922060311192,2969303.0,-59.668076986417354,2969303.0,-1.613451086956515,0.005932,0.005866,0.0
43,527ee06e-9595-11ec-b18e-f4d1080d95a2,RIFUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,0.122,0.1227,0.5737704918032838,True,True,0.5737704918032838,,,,,0.0,-25.054922060311192,7996.0,-138.89444722361182,7996.0,-1.1475409836065562,0.1227,0.122,0.0
44,528481f1-9595-11ec-821c-f4d1080d95a2,ARPAUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,0.0632,0.0638,0.9493670886075781,True,True,,,,,,0.0,-25.054922060311192,369799.3,-62.53283875875375,369799.3,-1.708860759493667,0.0638,0.06275,0.0
45,52b1923b-9595-11ec-b671-f4d1080d95a2,FIROUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,3.051,3.079,0.9177318911832193,True,True,0.9177318911832193,,,,,0.0,-25.054922060311192,3662.2,-84.4465075637595,3662.2,-1.5404785316289644,3.079,3.038,0.0
46,52bb2a0f-9595-11ec-9aeb-f4d1080d95a2,FARMUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,83.5,84.0,0.5988023952095809,True,True,0.5988023952095809,,,,,0.0,-25.054922060311192,148.081,-155.1617020414503,148.081,-1.6766467065868331,84.0,83.5,0.0
47,52ca88dd-9595-11ec-a11b-f4d1080d95a2,OGUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 18:00:00,2.584,2.577,-0.270897832817342,True,True,-0.5804953560371565,-0.270897832817342,-0.270897832817342,,,0.0,-25.054922060311192,62.2,-2173.3118971061094,62.2,-1.2770897832817307,2.593,2.562,0.0
48,52daf6ed-9595-11ec-829a-f4d1080d95a2,CTXCUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,0.2111,0.2123,0.5684509711037322,True,True,0.5684509711037322,,,,,0.0,-25.054922060311192,66429.0,-243.08810910897347,66429.0,-1.847465656087156,0.2123,0.2101,0.0
49,52ee0029-9595-11ec-881f-f4d1080d95a2,COSUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 18:00:00,0.01277,0.0127,-0.5481597494126909,True,True,-0.46985121378229666,-0.5481597494126909,-0.5481597494126909,,,0.0,-25.054922060311192,3530033.0,-102.50378962462956,3530033.0,-2.1926389976507497,0.01278,0.01267,0.0
50,52fbd96d-9595-11ec-914b-f4d1080d95a2,VIDTUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:30:00,0.3505,0.3523,0.5135520684736159,True,True,0.5135520684736159,,,,,0.0,-25.054922060311192,78506.0,55.935342521590705,78506.0,-1.3124108416547928,0.3523,0.3492,0.0
51,5309181e-9595-11ec-b272-f4d1080d95a2,ORNUSDT,rsi,15m,500,2022-02-24 17:15:00,2022-02-24 17:15:00,2.866,2.883,0.5931612002791313,True,True,,,,,,0.0,-25.054922060311192,9137.2,46.31506369566169,9137.2,-1.1863224005582627,2.883,2.843,0.0
52,6606cbe9-9597-11ec-8327-f4d1080d95a2,IOTXUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 17:30:00,0.06551,0.06584,0.5037398870401419,True,True,,,,,,0.0,10.856706360544527,1766439.0,30.314095193776858,1766439.0,-0.09158907037094259,0.06584,0.06548,0.0
53,668abd4d-9597-11ec-8ddc-f4d1080d95a2,DYDXUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 17:30:00,4.689,4.718,0.6184687566645322,True,True,,,,,,0.0,10.856706360544527,143065.69,61.58299030326558,143065.69,-0.2985711239070214,4.718,4.672,0.0
54,668def64-9597-11ec-87cb-f4d1080d95a2,ICPUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:00:00,15.59,15.67,0.5131494547787048,True,True,-0.25657472738934667,0.5131494547787048,,,,0.0,10.856706360544527,29990.08,7.98770793542398,29990.08,0.5131494547787048,15.67,15.51,0.0
55,68ffdf5d-9597-11ec-a926-f4d1080d95a2,HNTUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:15:00,21.48,21.22,-1.2104283054003797,True,True,-1.9553072625698404,-1.3035381750465602,-1.2104283054003797,,,0.0,10.856706360544527,8390.97,-57.36857598108443,8390.97,-0.7914338919925425,21.58,21.01,0.0
56,698f6e41-9597-11ec-9132-f4d1080d95a2,HARDUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:15:00,0.4185,0.4183,-0.04778972520907479,True,True,-0.4301075268817129,-0.09557945041814958,-0.04778972520907479,,,0.0,10.856706360544527,152510.0,64.06924136122221,152510.0,-1.3142174432497025,0.4197,0.4163,0.0
57,6aa287a8-9597-11ec-ac57-f4d1080d95a2,AUCTIONUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:15:00,11.16,11.13,-0.26881720430106953,True,True,0.08960573476702319,-0.26881720430106953,-0.26881720430106953,,,0.0,10.856706360544527,363.46,91.44610135915919,363.46,-0.44802867383513184,11.2,11.13,0.0
58,6aa7db2a-9597-11ec-b478-f4d1080d95a2,FIDAUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:15:00,1.664,1.653,-0.6610576923076862,True,True,-0.42067307692307065,-0.5408653846153785,-0.6610576923076862,,,0.0,10.856706360544527,2064.2,-547.1078383877533,2064.2,-0.1802884615384684,1.664,1.641,0.0
59,6ab1bf6f-9597-11ec-9e8d-f4d1080d95a2,DEXEUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 17:45:00,5.78,5.81,0.5190311418685011,True,True,0.5190311418685011,,,,,0.0,10.856706360544527,745.49,-65.80906517860736,745.49,0.17301038062284904,5.81,5.76,0.0
60,6ab53f77-9597-11ec-8be1-f4d1080d95a2,WINGUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 17:30:00,7.58,7.62,0.5277044854881272,True,True,,,,,,0.0,10.856706360544527,456.5,-77.05585980284775,456.5,0.0,7.62,7.58,0.0
61,6abc3ce5-9597-11ec-9b24-f4d1080d95a2,TROYUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:15:00,0.005042,0.005075,0.6545021816739398,True,True,-0.11900039666798748,0.4760015866719672,0.6545021816739398,,,0.0,10.856706360544527,1728311.0,55.48544214553978,1728311.0,-0.41650138833796485,0.005075,0.00502,0.0
62,6ac0cef6-9597-11ec-9c3e-f4d1080d95a2,NKNUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 17:30:00,0.1739,0.1749,0.5750431282346181,True,True,,,,,,0.0,10.856706360544527,52510.0,-280.8398400304704,52510.0,-0.23001725129385364,0.1749,0.1732,0.0
63,6adec872-9597-11ec-adad-f4d1080d95a2,ADXUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:15:00,0.3943,0.3933,-0.25361399949277225,True,True,-0.7608419984783167,-0.25361399949277225,-0.25361399949277225,,,0.0,10.856706360544527,45325.0,30.14892443463872,45325.0,-0.3043367993913351,0.3961,0.3912,0.0
64,6af5026d-9597-11ec-b564-f4d1080d95a2,KMDUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 18:00:00,0.4798,0.4822,0.5002084201750757,True,True,-0.04168403501458482,0.5002084201750757,,,,0.0,10.856706360544527,23385.0,31.734017532606373,23385.0,-0.16673614005836243,0.4822,0.4775,0.0
65,6b535a85-9597-11ec-9b89-f4d1080d95a2,RADUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 17:30:00,4.197,4.238,0.9768882535144239,True,True,,,,,,0.0,10.856706360544527,41205.9,90.68822668598429,41205.9,1.0245413390517073,4.238,4.197,0.0
66,6b5b445b-9597-11ec-b8a9-f4d1080d95a2,TRUUSDT,rsi,15m,500,2022-02-24 17:30:00,2022-02-24 17:30:00,0.1557,0.1565,0.5138086062941523,True,True,,,,,,0.0,10.856706360544527,40062.0,91.97743497578753,40062.0,-0.5138086062941523,0.1565,0.1557,0.0
67,7e4ba967-9599-11ec-abdf-f4d1080d95a2,FILUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,17.37,17.46,0.5181347150259059,True,True,0.5181347150259059,,,,,0.0,-9.943392546096883,16805.79,-5.935216374832716,16805.79,0.1727115716753088,17.46,17.35,0.0
68,7ed5c97a-9599-11ec-b848-f4d1080d95a2,FLOWUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,4.98,5.01,0.6024096385542039,True,True,,,,,,0.0,-9.943392546096883,27599.28,2.9663817316973384,27599.28,-0.20080321285140132,5.01,4.98,0.0
69,7f4d1ca4-9599-11ec-ab6b-f4d1080d95a2,IRISUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,0.05207,0.05236,0.556942577299786,True,True,,,,,,0.0,-9.943392546096883,1396164.2,84.62057686338039,1396164.2,-1.8052621471096666,0.05236,0.05199,0.0
70,7f50c506-9599-11ec-92b1-f4d1080d95a2,ETCUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,24.49,24.64,0.6124948958758764,True,True,0.6124948958758764,,,,,0.0,-9.943392546096883,9963.07,-11.865418992338705,9963.07,-0.12249897917517819,24.64,24.45,0.0
71,7f5d3e54-9599-11ec-9b6e-f4d1080d95a2,DYDXUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,4.69,4.714,0.5117270788912583,True,True,,,,,,0.0,-9.943392546096883,150964.36,5.232142208929302,150964.36,0.021321961620476202,4.714,4.685,0.0
72,7f70ac89-9599-11ec-ad83-f4d1080d95a2,WAVESUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,8.63,8.68,0.579374275782143,True,True,,,,,,0.0,-9.943392546096883,10003.61,1.9120097644750287,10003.61,0.11587485515644916,8.68,8.62,0.0
73,7f7cb245-9599-11ec-937f-f4d1080d95a2,XECUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,6.6e-05,6.638e-05,0.575757575757565,True,True,0.575757575757565,,,,,0.0,-9.943392546096883,943305058.0,-16.015239155009386,943305058.0,-0.5909090909090929,6.638e-05,6.58e-05,0.0
74,7f8dc8df-9599-11ec-8c93-f4d1080d95a2,TWTUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,0.4227,0.425,0.5441211260941492,True,True,0.5441211260941492,,,,,0.0,-9.943392546096883,62253.0,26.63646731884407,62253.0,-0.3312041637094764,0.425,0.4222,0.0
75,8002ac66-9599-11ec-9124-f4d1080d95a2,CTSIUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,0.3226,0.3243,0.5269683818970797,True,True,0.5269683818970797,,,,,0.0,-9.943392546096883,192079.0,29.993388137172726,192079.0,-0.09299442033478687,0.3243,0.3212,0.0
76,8009d368-9599-11ec-87f4-f4d1080d95a2,COTIUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,0.1825,0.1835,0.5479452054794526,True,True,,,,,,0.0,-9.943392546096883,708776.0,57.53609038680768,708776.0,-0.32876712328768065,0.1835,0.1821,0.0
77,8015e620-9599-11ec-b7eb-f4d1080d95a2,CITYUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,8.57,8.62,0.5834305717619478,True,True,0.5834305717619478,,,,,0.0,-9.943392546096883,7116.68,92.57743779402755,7116.68,-1.8669778296382746,8.62,8.53,0.0
78,802a238a-9599-11ec-85a3-f4d1080d95a2,PONDUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,0.0263,0.02644,0.5323193916349857,True,True,0.5323193916349857,,,,,0.0,-9.943392546096883,1428953.16,33.6891133646396,1428953.16,-0.19011406844105688,0.02644,0.02622,0.0
79,80a1b50e-9599-11ec-aa0d-f4d1080d95a2,RLCUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,1.435,1.443,0.5574912891986067,True,True,,,,,,0.0,-9.943392546096883,9406.9,-252.59330916667548,9406.9,-0.27874564459930334,1.443,1.433,0.0
80,80a529e2-9599-11ec-ad1a-f4d1080d95a2,NKNUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,0.1735,0.1744,0.5187319884726294,True,True,,,,,,0.0,-9.943392546096883,50908.0,-3.146853146853147,50908.0,-0.23054755043228325,0.1744,0.1735,0.0
81,80ae24a5-9599-11ec-aaf7-f4d1080d95a2,ANTUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,4.352,4.392,0.9191176470588243,True,True,,,,,,0.0,-9.943392546096883,15067.5,-26.085282893645275,15067.5,-0.505514705882338,4.392,4.349,0.0
82,80c26239-9599-11ec-8ed5-f4d1080d95a2,CHESSUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,0.768,0.772,0.5208333333333338,True,True,0.5208333333333338,,,,,0.0,-9.943392546096883,24515.4,56.078628127625905,24515.4,-0.13020833333333345,0.772,0.766,0.0
83,80d8e6a0-9599-11ec-88e5-f4d1080d95a2,CTXCUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,0.2114,0.2125,0.5203405865657473,True,True,0.5203405865657473,,,,,0.0,-9.943392546096883,50262.0,-36.669849986072975,50262.0,-0.04730368968779044,0.2125,0.211,0.0
84,8139f041-9599-11ec-918f-f4d1080d95a2,IOTXUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 17:45:00,0.0655,0.06584,0.5190839694656383,True,True,,,,,,0.0,-9.943392546096883,924865.0,-90.99425321533413,924865.0,-0.015267175572513164,0.06584,0.06532,0.0
85,81498738-9599-11ec-b2a0-f4d1080d95a2,WTCUSDT,rsi,15m,500,2022-02-24 17:45:00,2022-02-24 18:00:00,0.3828,0.3852,0.6269592476489063,True,True,0.6269592476489063,,,,,0.0,-9.943392546096883,42024.0,49.33371406815154,42024.0,-1.1494252873563258,0.3852,0.3825,0.0
