,id,symbol,startDate,DIFF,SDIFF,endDate,buy,rate,closed
50,7bd60cdc-d069-11ec-a122-3c2c30d32cbe,CRVUSDT,2022-05-10 14:00:00.261,720836.847899993,-204487.2721999979,2022-05-10 23:59:50.866,2.087,-5.31863919501678,False
51,dd239bbc-d071-11ec-a498-3c2c30d32cbe,BNBUSDT,2022-05-10 15:00:00.286,711412.8412999995,-18139.39959997777,2022-05-10 17:31:08.068,317.8,2.0138451856513457,True
52,3ec7b405-d07a-11ec-85da-3c2c30d32cbe,ADAUSDT,2022-05-10 16:00:00.104,1268141.7560599297,571952.568740027,2022-05-10 23:59:59.691,0.6643,-5.374077976817696,False
53,3fe100eb-d07a-11ec-ae4c-3c2c30d32cbe,LUNAUSDT,2022-05-10 16:00:00.105,9534012.204999968,9534012.204999968,2022-05-10 16:01:17.727,31.46,2.129688493324862,True
54,40db1164-d07a-11ec-83a3-3c2c30d32cbe,GALAUSDT,2022-05-10 16:00:02.179,530950.2151899915,169862.82942999527,2022-05-10 17:37:40.190,0.1146,2.0157068062827284,True
55,a0765d78-d082-11ec-82b1-3c2c30d32cbe,ETHUSDT,2022-05-10 17:00:00.000,2735665.305152774,2735665.305152774,2022-05-10 17:36:42.854,2353.52,2.0322750603351545,True
56,a0fe913c-d082-11ec-8884-3c2c30d32cbe,LUNAUSDT,2022-05-10 17:00:00.007,2933704.93690107,2933704.93690107,2022-05-10 17:02:33.930,30.04,2.2969374167776344,True
57,a181ada8-d082-11ec-833a-3c2c30d32cbe,WAVESUSDT,2022-05-10 17:00:01.016,523779.8788999971,523779.8788999971,2022-05-10 17:30:44.653,12.32,2.029220779220779,True
58,023710cf-d08b-11ec-a626-3c2c30d32cbe,ETHUSDT,2022-05-10 18:00:00.000,3952745.3803233355,5744040.175676584,2022-05-10 23:59:59.976,2400.38,-2.430448512318889,False
59,02903e6e-d08b-11ec-b3ca-3c2c30d32cbe,BTCUSDT,2022-05-10 18:00:00.000,1259200.4704348296,-16054843.420060635,2022-05-10 23:59:59.430,31683.41,-2.1029933331039787,False
60,030ce236-d08b-11ec-85db-3c2c30d32cbe,LUNAUSDT,2022-05-10 18:00:00.096,5344749.334300101,-12720855.828546658,2022-05-10 23:59:59.446,31.02,-43.810444874274665,False
61,035b7916-d08b-11ec-a16f-3c2c30d32cbe,SOLUSDT,2022-05-10 18:00:00.103,1387330.9248999702,615830.5745000038,2022-05-10 23:59:59.104,70.82,-5.535159559446467,False
62,03b3df03-d08b-11ec-8843-3c2c30d32cbe,ENSUSDT,2022-05-10 18:00:00.248,627084.1633000023,-91369.84059999767,2022-05-10 23:59:55.509,14.87,-4.976462676529915,False
63,893fad29-d0ac-11ec-bb2a-3c2c30d32cbe,BNBUSDT,2022-05-10 22:00:00.123,720886.714700018,720886.714700018,2022-05-10 22:10:16.912,309.4,2.0038784744667244,True
64,8a45b958-d0ac-11ec-a6a2-3c2c30d32cbe,EGLDUSDT,2022-05-10 22:00:01.840,668303.8009999986,18279.85940000019,2022-05-10 23:59:53.815,108.09,0.1757794430567099,False
65,eb9c25e0-d0b4-11ec-a7d4-3c2c30d32cbe,VETUSDT,2022-05-10 23:00:01.080,761992.3207449964,761992.3207449964,2022-05-10 23:12:46.525,0.03874,2.013422818791954,True
