symbol,interval,price,buyAmount,gainProfit,gainAmount,totalAmount,startDate,endDate,avgDate,volume,quoteVolume
ETHUSDT,5M,null,500,-5.691217989994556,-28.456089949972778,471.5439100500272,2021-07-12 19:50:00,2021-07-14 07:45:00,1 days 11:55:00,1634.29910000,3299913.65500110
ETHUSDT,5M,null,500,-5.3837820646610375,-26.918910323305187,473.08108967669483,2021-07-12 20:00:00,2021-07-14 07:45:00,1 days 11:45:00,3764.65538000,7587454.60851210
ETHUSDT,5M,null,500,-1.1643298744309454,-5.821649372154727,494.17835062784525,2021-07-13 19:30:00,2021-07-14 07:45:00,0 days 12:15:00,4504.08150000,8692163.79052080
ETHUSDT,5M,null,500,-7.844068026485952,-39.22034013242976,460.7796598675703,2021-07-12 16:15:00,2021-07-14 08:10:00,1 days 15:55:00,6285.93489000,12977479.97740160
ETHUSDT,5M,null,500,-7.15735743356008,-35.7867871678004,464.21321283219964,2021-07-12 16:45:00,2021-07-14 08:10:00,1 days 15:25:00,5194.47007000,10620242.16666360
ETHUSDT,5M,null,500,-7.074372737973719,-35.3718636898686,464.62813631013137,2021-07-12 17:05:00,2021-07-14 08:10:00,1 days 15:05:00,2756.90979000,5652372.25153950
ETHUSDT,5M,null,500,-7.111121960746016,-35.55560980373008,464.4443901962699,2021-07-12 17:25:00,2021-07-14 08:10:00,1 days 14:45:00,1614.75997000,3304304.84509200
ETHUSDT,5M,null,500,-6.49067880330874,-32.4533940165437,467.54660598345635,2021-07-12 17:45:00,2021-07-14 08:10:00,1 days 14:25:00,1970.67922000,4015330.96579950
ETHUSDT,5M,null,500,-6.440096188363964,-32.20048094181982,467.7995190581802,2021-07-12 18:05:00,2021-07-14 08:10:00,1 days 14:05:00,3019.42663000,6146402.64884320
ETHUSDT,5M,null,500,-6.27924848031054,-31.396242401552698,468.6037575984473,2021-07-12 18:25:00,2021-07-14 08:10:00,1 days 13:45:00,2199.00426000,4463689.08297050
ETHUSDT,5M,null,500,-6.312938569494031,-31.564692847470155,468.43530715252984,2021-07-12 18:45:00,2021-07-14 08:10:00,1 days 13:25:00,1003.62237000,2037710.57496030
ETHUSDT,5M,null,500,-5.980519576787558,-29.90259788393779,470.0974021160622,2021-07-12 19:25:00,2021-07-14 08:10:00,1 days 12:45:00,1549.74340000,3140061.42772160
ETHUSDT,5M,null,500,-5.587204859215744,-27.936024296078717,472.0639757039213,2021-07-12 19:45:00,2021-07-14 08:10:00,1 days 12:25:00,2216.77885000,4464663.19429430
ETHUSDT,5M,null,500,-5.684088419153191,-28.420442095765956,471.57955790423404,2021-07-12 20:05:00,2021-07-14 08:10:00,1 days 12:05:00,2541.56454000,5116420.15218440
ETHUSDT,5M,null,500,-6.804196754406389,-34.02098377203194,465.97901622796803,2021-07-12 16:25:00,2021-07-14 09:00:00,1 days 16:35:00,2857.95140000,5890014.80524570
ETHUSDT,5M,null,500,-5.967291778876752,-29.836458894383757,470.1635411056163,2021-07-12 17:15:00,2021-07-14 09:00:00,1 days 15:45:00,2994.75074000,6111571.38099570
ETHUSDT,5M,null,500,-5.433872699159925,-27.169363495799622,472.83063650420036,2021-07-12 17:55:00,2021-07-14 09:00:00,1 days 15:05:00,1700.74223000,3456122.80345710
ETHUSDT,5M,null,500,-5.3835542198354425,-26.917771099177212,473.0822289008228,2021-07-12 18:35:00,2021-07-14 09:00:00,1 days 14:25:00,1482.06279000,3005320.70458980
ETHUSDT,5M,null,500,-4.882119861317481,-24.410599306587404,475.5894006934126,2021-07-12 19:35:00,2021-07-14 09:00:00,1 days 13:25:00,3847.75820000,7754660.45960630
ETHUSDT,5M,null,500,-6.384193194291981,-31.920965971459907,468.0790340285401,2021-07-12 16:55:00,2021-07-14 09:05:00,1 days 16:10:00,1926.15722000,3952418.95394020
ETHUSDT,5M,null,500,-5.297522986038106,-26.48761493019053,473.51238506980945,2021-07-12 18:15:00,2021-07-14 09:05:00,1 days 14:50:00,3608.58420000,7310005.02472540
ETHUSDT,5M,null,500,-5.020021679841205,-25.100108399206025,474.899891600794,2021-07-12 19:55:00,2021-07-14 09:05:00,1 days 13:10:00,1289.73351000,2605276.45232220
ETHUSDT,5M,null,500,-5.298984599180005,-26.494922995900026,473.5050770041,2021-07-12 17:35:00,2021-07-14 09:10:00,1 days 15:35:00,5992.34998000,12166576.46583620
ETHUSDT,5M,null,500,-3.874004702349202,-19.37002351174601,480.629976488254,2021-07-12 18:55:00,2021-07-14 09:15:00,1 days 14:20:00,10204.01494000,20585963.20203560
ETHUSDT,5M,null,500,1.4405796148117453,7.202898074058727,507.20289807405874,2021-07-25 13:15:00,2021-07-25 18:00:00,0 days 04:45:00,5912.23276000,12607183.75496600
ETHUSDT,5M,null,500,1.492081251204608,7.46040625602304,507.4604062560231,2021-07-25 13:25:00,2021-07-25 18:00:00,0 days 04:35:00,3484.26201000,7409924.83125860
ETHUSDT,5M,null,500,1.4644164657558643,7.322082328779321,507.3220823287793,2021-07-25 13:35:00,2021-07-25 18:00:00,0 days 04:25:00,1730.01955000,3687876.32421180
ETHUSDT,5M,null,500,1.7446216923113167,8.723108461556583,508.72310846155654,2021-07-25 14:05:00,2021-07-25 18:00:00,0 days 03:55:00,3061.23606000,6502273.17959700
ETHUSDT,5M,null,500,1.941591708572368,9.70795854286184,509.7079585428619,2021-07-25 14:20:00,2021-07-25 18:00:00,0 days 03:40:00,6850.78067000,14515303.07988530
ETHUSDT,5M,null,500,2.142225208048472,10.711126040242359,510.7111260402424,2021-07-25 14:30:00,2021-07-25 18:00:00,0 days 03:30:00,4257.51583000,8989733.77135620
ETHUSDT,5M,null,500,2.158658054747197,10.793290273735984,510.793290273736,2021-07-25 14:40:00,2021-07-25 18:00:00,0 days 03:20:00,3216.15286000,6801196.25508240
ETHUSDT,5M,null,500,2.1707444039562676,10.853722019781337,510.8537220197813,2021-07-25 14:50:00,2021-07-25 18:00:00,0 days 03:10:00,2359.22894000,4981421.57563420
ETHUSDT,5M,null,500,1.7708313735819283,8.854156867909643,508.8541568679097,2021-07-25 13:20:00,2021-07-25 18:10:00,0 days 04:50:00,7096.87068000,15085434.36756800
ETHUSDT,5M,null,500,1.6986036105901812,8.493018052950905,508.4930180529509,2021-07-25 14:00:00,2021-07-25 18:10:00,0 days 04:10:00,3210.64158000,6835471.50973540
ETHUSDT,5M,null,500,2.548341232227487,12.741706161137435,512.7417061611375,2021-07-25 14:25:00,2021-07-25 18:10:00,0 days 03:45:00,5707.61558000,12064264.07498940
ETHUSDT,5M,null,500,2.613994735968505,13.069973679842526,513.0699736798425,2021-07-25 14:45:00,2021-07-25 18:10:00,0 days 03:25:00,2935.33052000,6195995.96591010
ETHUSDT,5M,null,500,1.8646016660800198,9.323008330400098,509.3230083304001,2021-07-25 13:30:00,2021-07-25 23:00:00,0 days 09:30:00,2948.15591000,6274737.88686240
ETHUSDT,5M,null,500,2.758235411084083,13.791177055420416,513.7911770554205,2021-07-25 14:35:00,2021-07-25 23:00:00,0 days 08:25:00,2990.25181000,6317474.71370110
ETHUSDT,5M,null,500,2.332907941022729,11.664539705113645,511.6645397051136,2021-07-25 14:10:00,2021-07-25 23:05:00,0 days 08:55:00,2562.16122000,5444797.96714800
ETHUSDT,5M,null,500,0.8066359033159427,4.033179516579714,504.03317951657965,2021-08-03 04:55:00,2021-08-03 10:35:00,0 days 05:40:00,22011.36409000,55033225.53447290
ETHUSDT,5M,null,500,1.7012016809781687,8.506008404890844,508.5060084048908,2021-08-03 05:05:00,2021-08-03 10:35:00,0 days 05:30:00,6351.53802000,15661029.49228820
ETHUSDT,5M,null,500,1.7468821572800763,8.734410786400382,508.73441078640036,2021-08-03 05:15:00,2021-08-03 10:35:00,0 days 05:20:00,5119.46649000,12616752.17719960
ETHUSDT,5M,null,500,1.7563526140920844,8.781763070460421,508.7817630704604,2021-08-03 05:25:00,2021-08-03 10:35:00,0 days 05:10:00,2026.82514000,5010081.82914250
ETHUSDT,5M,null,500,2.686779854240472,13.43389927120236,513.4338992712023,2021-08-03 05:00:00,2021-08-03 10:40:00,0 days 05:40:00,19508.78832000,48205950.07669100
ETHUSDT,5M,null,500,1.8873946117146225,9.436973058573113,509.4369730585732,2021-08-03 05:20:00,2021-08-03 10:40:00,0 days 05:20:00,3559.77027000,8809267.39659340
ETHUSDT,5M,null,500,2.4026333349608655,12.013166674804328,512.0131666748043,2021-08-03 05:10:00,2021-08-03 10:45:00,0 days 05:35:00,4099.86138000,10100704.48195850
ETHUSDT,5M,null,500,1.9430099033963286,9.715049516981644,509.71504951698165,2021-08-03 05:40:00,2021-08-03 10:50:00,0 days 05:10:00,3251.49455000,8045673.90063180
ETHUSDT,5M,null,500,0.9605284888521859,4.802642444260929,504.80264244426087,2021-08-08 14:55:00,2021-08-08 22:05:00,0 days 07:10:00,8297.70495000,25171519.06198230
ETHUSDT,5M,null,500,2.2452215450281954,11.226107725140977,511.226107725141,2021-08-08 17:05:00,2021-08-08 22:05:00,0 days 05:00:00,8236.11412000,24606218.34819480
ETHUSDT,5M,null,500,2.5465312178669075,12.732656089334538,512.7326560893345,2021-08-08 17:00:00,2021-08-08 22:10:00,0 days 05:10:00,11360.19541000,34034564.68118440
ETHUSDT,5M,null,500,2.6099970470591463,13.04998523529573,513.0499852352958,2021-08-08 17:10:00,2021-08-08 22:15:00,0 days 05:05:00,9347.97887000,27899889.07897760
ETHUSDT,5M,null,500,3.5241688449932203,17.620844224966103,517.6208442249662,2021-08-10 16:25:00,2021-08-11 05:50:00,0 days 13:25:00,13002.32738000,40049332.92075370
ETHUSDT,5M,null,500,3.4611881059275125,17.30594052963756,517.3059405296375,2021-08-10 16:35:00,2021-08-11 05:50:00,0 days 13:15:00,7666.72152000,23572134.67506690
ETHUSDT,5M,null,500,3.5100167624131413,17.550083812065708,517.5500838120657,2021-08-10 16:45:00,2021-08-11 05:50:00,0 days 13:05:00,3815.72221000,11727856.56748710
ETHUSDT,5M,null,500,3.5076584581535073,17.538292290767536,517.5382922907676,2021-08-10 16:55:00,2021-08-11 05:50:00,0 days 12:55:00,4527.03556000,13929088.37669020
ETHUSDT,5M,null,500,3.6886620702233266,18.443310351116633,518.4433103511167,2021-08-10 16:30:00,2021-08-11 06:00:00,0 days 13:30:00,12943.35784000,39648374.67152580
ETHUSDT,5M,null,500,3.80089789610618,19.0044894805309,519.0044894805309,2021-08-10 16:50:00,2021-08-11 06:00:00,0 days 13:10:00,5926.34800000,18145144.26956950
ETHUSDT,5M,null,500,4.054682898414911,20.273414492074554,520.2734144920745,2021-08-10 16:40:00,2021-08-11 06:20:00,0 days 13:40:00,4703.46044000,14462928.79389270
ETHUSDT,5M,null,500,-1.0613063909171814,-5.306531954585907,494.6934680454141,2021-08-12 05:30:00,2021-08-13 01:15:00,0 days 19:45:00,12576.14582000,39247772.58634890
ETHUSDT,5M,null,500,2.8756645058076624,14.378322529038313,514.3783225290383,2021-08-12 16:20:00,2021-08-13 01:15:00,0 days 08:55:00,7823.67334000,23480211.83474770
ETHUSDT,5M,null,500,3.1493221137619174,15.746610568809587,515.7466105688095,2021-08-12 16:30:00,2021-08-13 01:15:00,0 days 08:45:00,7035.30949000,20999552.93117270
ETHUSDT,5M,null,500,3.1286439313195276,15.643219656597637,515.6432196565977,2021-08-12 16:40:00,2021-08-13 01:15:00,0 days 08:35:00,2555.14761000,7645949.37989340
ETHUSDT,5M,null,500,-0.13392280882922716,-0.6696140441461358,499.3303859558539,2021-08-12 06:30:00,2021-08-13 01:20:00,0 days 18:50:00,6194.61986000,19217938.05933760
ETHUSDT,5M,null,500,3.390730866375344,16.95365433187672,516.9536543318767,2021-08-12 16:35:00,2021-08-13 01:20:00,0 days 08:45:00,3309.26204000,9892319.87901720
ETHUSDT,5M,null,500,3.5432767521247257,17.71638376062363,517.7163837606237,2021-08-12 16:25:00,2021-08-13 01:25:00,0 days 09:00:00,5250.03405000,15711068.35298620
ETHUSDT,5M,null,500,-0.3585672290149305,-1.7928361450746526,498.20716385492534,2021-08-15 07:10:00,2021-08-15 14:05:00,0 days 06:55:00,1947.87582000,6246595.21033180
ETHUSDT,5M,null,500,0.7255680724810958,3.627840362405479,503.6278403624055,2021-08-15 07:45:00,2021-08-15 14:05:00,0 days 06:20:00,11817.03061000,37499191.12092040
ETHUSDT,5M,null,500,0.99414834730349,4.97074173651745,504.9707417365175,2021-08-15 07:55:00,2021-08-15 14:05:00,0 days 06:10:00,6052.32257000,19134051.20352840
ETHUSDT,5M,null,500,0.5409745729355219,2.7048728646776095,502.70487286467755,2021-08-15 08:05:00,2021-08-15 14:05:00,0 days 06:00:00,6322.01641000,20040986.86045540
ETHUSDT,5M,null,500,0.6455578496114996,3.227789248057498,503.22778924805743,2021-08-15 08:15:00,2021-08-15 14:05:00,0 days 05:50:00,1664.33669000,5278321.07173710
ETHUSDT,5M,null,500,0.989356823177763,4.946784115888815,504.94678411588876,2021-08-15 08:25:00,2021-08-15 14:05:00,0 days 05:40:00,1648.51328000,5210736.99116560
ETHUSDT,5M,null,500,0.7401868451192167,3.7009342255960838,503.70093422559603,2021-08-15 08:35:00,2021-08-15 14:05:00,0 days 05:30:00,1843.56873000,5844416.07766050
ETHUSDT,5M,null,500,1.1720755147436193,5.860377573718097,505.86037757371804,2021-08-15 08:45:00,2021-08-15 14:05:00,0 days 05:20:00,2017.64869000,6382434.25455620
ETHUSDT,5M,null,500,1.3451619558489678,6.725809779244839,506.72580977924486,2021-08-15 08:55:00,2021-08-15 14:05:00,0 days 05:10:00,1824.36301000,5752534.46929380
ETHUSDT,5M,null,500,-0.06463657614409564,-0.3231828807204782,499.6768171192795,2021-08-15 07:40:00,2021-08-15 14:10:00,0 days 06:30:00,7195.23945000,23005603.00457850
ETHUSDT,5M,null,500,0.4833310723198222,2.416655361599111,502.41665536159906,2021-08-15 08:00:00,2021-08-15 14:10:00,0 days 06:10:00,8904.39828000,28117175.41245820
ETHUSDT,5M,null,500,0.6847214802123034,3.423607401061517,503.42360740106153,2021-08-15 08:20:00,2021-08-15 14:10:00,0 days 05:50:00,1685.31995000,5339254.96226540
ETHUSDT,5M,null,500,0.7251601803887288,3.6258009019436437,503.62580090194365,2021-08-15 08:40:00,2021-08-15 14:10:00,0 days 05:30:00,1206.70040000,3816977.87887550
ETHUSDT,5M,null,500,1.069724048640539,5.348620243202695,505.34862024320273,2021-08-15 09:00:00,2021-08-15 14:10:00,0 days 05:10:00,6923.65236000,21750190.64816490
ETHUSDT,5M,null,500,0.7157470669209179,3.57873533460459,503.57873533460463,2021-08-15 07:50:00,2021-08-15 14:20:00,0 days 06:30:00,3865.65209000,12258131.60627710
ETHUSDT,5M,null,500,0.598864711447486,2.99432355723743,502.9943235572374,2021-08-15 08:30:00,2021-08-15 14:20:00,0 days 05:50:00,2126.92678000,6729783.30107200
ETHUSDT,5M,null,500,0.46597059879899827,2.329852993994991,502.329852993995,2021-08-15 08:10:00,2021-08-15 14:25:00,0 days 06:15:00,2278.19185000,7230333.88064140
ETHUSDT,5M,null,500,1.0579076936725103,5.289538468362551,505.28953846836254,2021-08-15 08:50:00,2021-08-15 18:55:00,0 days 10:05:00,5459.92125000,17216911.13307440
ETHUSDT,5M,null,500,1.3965033387045018,6.982516693522509,506.9825166935225,2021-08-16 20:05:00,2021-08-17 02:40:00,0 days 06:35:00,11247.02908000,35372865.30164640
ETHUSDT,5M,null,500,-0.9571502657850302,-4.7857513289251505,495.2142486710748,2021-08-17 20:00:00,2021-08-18 04:05:00,0 days 08:05:00,15078.71814000,46752756.58471430
ETHUSDT,5M,null,500,-0.40611056245987087,-2.030552812299354,497.96944718770067,2021-08-17 20:15:00,2021-08-18 04:05:00,0 days 07:50:00,10145.36000000,31165227.21086730
ETHUSDT,5M,null,500,0.4734864053503994,2.367432026751997,502.36743202675206,2021-08-17 20:25:00,2021-08-18 04:05:00,0 days 07:40:00,9172.25129000,27947978.32208800
ETHUSDT,5M,null,500,-0.2839082747840443,-1.4195413739202214,498.5804586260798,2021-08-17 20:35:00,2021-08-18 04:05:00,0 days 07:30:00,7392.20908000,22578793.99599930
ETHUSDT,5M,null,500,-0.42331180384923006,-2.11655901924615,497.8834409807539,2021-08-17 20:50:00,2021-08-18 04:05:00,0 days 07:15:00,4335.42782000,13321965.39240980
ETHUSDT,5M,null,500,0.20462840596440113,1.0231420298220057,501.023142029822,2021-08-17 21:05:00,2021-08-18 04:05:00,0 days 07:00:00,3537.12396000,10809227.13344530
ETHUSDT,5M,null,500,0.5872613016528293,2.9363065082641464,502.9363065082641,2021-08-17 21:15:00,2021-08-18 04:05:00,0 days 06:50:00,3166.77421000,9635847.95501490
ETHUSDT,5M,null,500,0.5177750803472526,2.588875401736263,502.58887540173623,2021-08-17 21:25:00,2021-08-18 04:05:00,0 days 06:40:00,3501.90257000,10603026.00935820
ETHUSDT,5M,null,500,0.45928263799849606,2.2964131899924802,502.2964131899925,2021-08-17 21:35:00,2021-08-18 04:05:00,0 days 06:30:00,2819.42195000,8559332.63830520
ETHUSDT,5M,null,500,0.5852746478641492,2.926373239320746,502.92637323932075,2021-08-17 21:45:00,2021-08-18 04:05:00,0 days 06:20:00,2612.78571000,7926180.06374070
ETHUSDT,5M,null,500,0.9468088972286135,4.734044486143067,504.7340444861431,2021-08-17 21:55:00,2021-08-18 04:05:00,0 days 06:10:00,3004.69648000,9085534.97734420
ETHUSDT,5M,null,500,1.445151951768517,7.225759758842585,507.2257597588425,2021-08-17 22:05:00,2021-08-18 04:05:00,0 days 06:00:00,7585.68685000,22935161.92606450
ETHUSDT,5M,null,500,1.2814011223032025,6.407005611516013,506.40700561151596,2021-08-17 22:15:00,2021-08-18 04:05:00,0 days 05:50:00,5096.00947000,15402061.89144380
ETHUSDT,5M,null,500,1.1188473324376358,5.594236662188179,505.59423666218817,2021-08-17 22:25:00,2021-08-18 04:05:00,0 days 05:40:00,10032.02413000,30118054.75637070
ETHUSDT,5M,null,500,1.270995452918481,6.354977264592405,506.35497726459243,2021-08-17 23:20:00,2021-08-18 04:05:00,0 days 04:45:00,2256.62329000,6809471.18225130
ETHUSDT,5M,null,500,1.6790839908026407,8.395419954013203,508.39541995401316,2021-08-17 23:50:00,2021-08-18 04:05:00,0 days 04:15:00,2535.22705000,7632386.64229080
ETHUSDT,5M,null,500,1.6834826360695936,8.417413180347967,508.4174131803479,2021-08-18 00:05:00,2021-08-18 04:05:00,0 days 04:00:00,6584.00065000,19846630.49301020
ETHUSDT,5M,null,500,2.2390631534922654,11.195315767461326,511.19531576746135,2021-08-18 00:40:00,2021-08-18 04:05:00,0 days 03:25:00,4395.11391000,13150232.95492650
ETHUSDT,5M,null,500,2.4546850586428666,12.273425293214332,512.2734252932142,2021-08-18 01:15:00,2021-08-18 04:05:00,0 days 02:50:00,5603.39559000,16620212.62294190
ETHUSDT,5M,null,500,-0.8201030727090981,-4.10051536354549,495.8994846364545,2021-08-17 20:10:00,2021-08-18 04:15:00,0 days 08:05:00,3702.30874000,11431632.82666990
ETHUSDT,5M,null,500,0.48829409443641864,2.4414704721820932,502.4414704721821,2021-08-17 20:30:00,2021-08-18 04:15:00,0 days 07:45:00,12154.14543000,36791180.45161420
ETHUSDT,5M,null,500,-0.384634190067954,-1.92317095033977,498.0768290496602,2021-08-17 21:00:00,2021-08-18 04:15:00,0 days 07:15:00,3962.47285000,12142384.07792800
ETHUSDT,5M,null,500,0.9783772352995641,4.89188617649782,504.89188617649785,2021-08-17 21:20:00,2021-08-18 04:15:00,0 days 06:55:00,3574.02732000,10831963.60796310
ETHUSDT,5M,null,500,0.9503580772178319,4.7517903860891595,504.75179038608917,2021-08-17 21:40:00,2021-08-18 04:15:00,0 days 06:35:00,3291.93752000,9996476.35368580
ETHUSDT,5M,null,500,0.6282577700800595,3.1412888504002976,503.1412888504003,2021-08-17 22:00:00,2021-08-18 04:15:00,0 days 06:15:00,3015.71930000,9145233.08505730
ETHUSDT,5M,null,500,1.7536908416517414,8.768454208258706,508.7684542082587,2021-08-17 22:20:00,2021-08-18 04:15:00,0 days 05:55:00,7897.73147000,23740367.80092050
ETHUSDT,5M,null,500,1.307092043412836,6.53546021706418,506.5354602170642,2021-08-17 23:40:00,2021-08-18 04:15:00,0 days 04:35:00,2930.63943000,8849602.47984110
ETHUSDT,5M,null,500,1.9417313799268816,9.708656899634407,509.7086568996344,2021-08-18 00:35:00,2021-08-18 04:15:00,0 days 03:40:00,4931.40747000,14811005.86471650
ETHUSDT,5M,null,500,2.6594958480019373,13.297479240009686,513.2974792400097,2021-08-18 01:20:00,2021-08-18 04:15:00,0 days 02:55:00,5942.84227000,17741264.44802980
ETHUSDT,5M,null,500,-0.034659778308223525,-0.17329889154111763,499.8267011084589,2021-08-17 20:20:00,2021-08-18 13:20:00,0 days 17:00:00,7301.08596000,22358280.43249980
ETHUSDT,5M,null,500,-0.07092870847647334,-0.35464354238236667,499.64535645761765,2021-08-17 21:10:00,2021-08-18 13:20:00,0 days 16:10:00,1602.25962000,4892147.99712300
ETHUSDT,5M,null,500,1.0320521082217033,5.160260541108516,505.1602605411085,2021-08-17 21:50:00,2021-08-18 13:20:00,0 days 15:30:00,2822.00723000,8543178.38129550
ETHUSDT,5M,null,500,1.1119122111905562,5.559561055952781,505.55956105595277,2021-08-17 23:05:00,2021-08-18 13:20:00,0 days 14:15:00,2687.08631000,8141990.29573740
ETHUSDT,5M,null,500,3.2387474546909614,16.193737273454808,516.1937372734549,2021-08-18 01:10:00,2021-08-18 13:20:00,0 days 12:10:00,13791.33288000,40886297.95783600
ETHUSDT,5M,null,500,-0.004251672869751936,-0.021258364348759683,499.97874163565126,2021-08-17 20:40:00,2021-08-18 13:25:00,0 days 16:45:00,4282.30836000,13115916.61789960
ETHUSDT,5M,null,500,1.3766715186159009,6.883357593079505,506.88335759307944,2021-08-17 22:10:00,2021-08-18 13:25:00,0 days 15:15:00,5410.60671000,16314040.92949310
ETHUSDT,5M,null,500,1.3254373910435844,6.627186955217923,506.6271869552179,2021-08-17 21:30:00,2021-08-18 14:15:00,0 days 16:45:00,3323.12967000,10066876.94344830
ETHUSDT,5M,null,500,2.8877186458236577,14.438593229118288,514.4385932291183,2021-08-17 23:55:00,2021-08-18 15:45:00,0 days 15:50:00,2149.03068000,6470501.11068390
ETHUSDT,5M,null,500,0.574408164403423,2.872040822017115,502.8720408220171,2021-08-21 19:15:00,2021-08-22 06:15:00,0 days 11:00:00,6433.06385000,20784058.17212940
ETHUSDT,5M,null,500,0.4064248531581398,2.0321242657906993,502.0321242657907,2021-08-21 19:25:00,2021-08-22 06:15:00,0 days 10:50:00,1918.55061000,6187802.00880190
ETHUSDT,5M,null,500,0.8612734543217551,4.306367271608775,504.30636727160885,2021-08-21 19:45:00,2021-08-22 06:15:00,0 days 10:30:00,1678.98203000,5407483.46537380
ETHUSDT,5M,null,500,0.8951299337044449,4.475649668522225,504.4756496685222,2021-08-21 19:55:00,2021-08-22 06:15:00,0 days 10:20:00,1618.71368000,5197097.99467930
ETHUSDT,5M,null,500,0.8656609753445128,4.328304876722564,504.32830487672254,2021-08-21 20:10:00,2021-08-22 06:15:00,0 days 10:05:00,1486.00664000,4779080.98569000
ETHUSDT,5M,null,500,0.9450323749600559,4.725161874800279,504.72516187480034,2021-08-21 19:20:00,2021-08-22 06:30:00,0 days 11:10:00,6422.45424000,20676435.99391970
ETHUSDT,5M,null,500,1.2465886848582712,6.2329434242913555,506.23294342429136,2021-08-21 19:50:00,2021-08-22 06:30:00,0 days 10:40:00,1721.26852000,5536620.94915800
