symbol,interval,price,buyAmount,gainProfit,gainAmount,totalAmount,startDate,endDate,avgDate,volume,quoteVolume
XRPUSDT,5M,null,500,-2.965461100127918,-14.82730550063959,485.1726944993604,2021-06-10 17:00:00,2021-06-13 11:00:00,2 days 18:00:00,8350081.05000000,7193434.88634200
XRPUSDT,5M,null,500,-3.8044731381138943,-19.022365690569472,480.9776343094305,2021-06-10 18:00:00,2021-06-13 11:00:00,2 days 17:00:00,6039597.19000000,5226017.70176200
XRPUSDT,5M,null,500,-3.6823271384047014,-18.411635692023506,481.58836430797646,2021-06-10 19:30:00,2021-06-13 11:00:00,2 days 15:30:00,7719000.54000000,6703125.82428900
XRPUSDT,5M,null,500,-3.9815880322209396,-19.907940161104698,480.0920598388953,2021-06-10 20:30:00,2021-06-13 11:00:00,2 days 14:30:00,9974774.04000000,8571967.50922400
XRPUSDT,5M,null,500,-2.917679749913164,-14.58839874956582,485.4116012504342,2021-06-10 16:30:00,2021-06-13 16:00:00,2 days 23:30:00,9250618.55000000,8000086.77482600
XRPUSDT,5M,null,500,-2.8614457831325235,-14.307228915662616,485.6927710843374,2021-06-10 19:00:00,2021-06-13 16:00:00,2 days 21:00:00,6495375.00000000,5611248.91594500
XRPUSDT,5M,null,500,1.5133171912833012,7.566585956416506,507.5665859564165,2021-06-13 09:00:00,2021-06-13 16:00:00,0 days 07:00:00,4318277.04000000,3572289.50970600
XRPUSDT,5M,null,500,-2.192575406032486,-10.962877030162431,489.0371229698376,2021-06-10 17:30:00,2021-06-13 16:30:00,2 days 23:00:00,12637845.88000000,10907792.84074300
XRPUSDT,5M,null,500,2.1939393939393947,10.969696969696972,510.96969696969694,2021-06-13 14:30:00,2021-06-13 16:30:00,0 days 02:00:00,3165865.62000000,2617078.19622500
XRPUSDT,5M,null,500,-1.015050752537619,-5.075253762688094,494.9247462373119,2021-06-10 20:00:00,2021-06-13 17:00:00,2 days 21:00:00,13751690.25000000,11801638.03013800
XRPUSDT,5M,null,500,-27.93900079663139,-139.69500398315697,360.30499601684306,2021-06-15 10:30:00,2021-06-23 09:30:00,7 days 23:00:00,4593764.92000000,4041928.92737000
XRPUSDT,5M,null,500,-27.930798998406566,-139.6539949920328,360.3460050079672,2021-06-15 11:30:00,2021-06-23 09:30:00,7 days 22:00:00,8536136.50000000,7485537.32855500
XRPUSDT,5M,null,500,-28.061804135423767,-140.30902067711884,359.69097932288116,2021-06-15 13:30:00,2021-06-23 09:30:00,7 days 20:00:00,5032676.87000000,4429093.31701300
XRPUSDT,5M,null,500,-26.814609338881183,-134.07304669440592,365.9269533055941,2021-06-15 14:30:00,2021-06-23 09:30:00,7 days 19:00:00,11779280.71000000,10184361.22765800
XRPUSDT,5M,null,500,-26.839976891969965,-134.1998844598498,365.80011554015016,2021-06-15 15:30:00,2021-06-23 09:30:00,7 days 18:00:00,5100317.36000000,4414975.34533200
XRPUSDT,5M,null,500,-23.747591522158,-118.73795761079,381.26204238921,2021-06-17 17:00:00,2021-06-23 09:30:00,5 days 16:30:00,16666367.42000000,13879935.79206300
XRPUSDT,5M,null,500,-23.655654690137453,-118.27827345068727,381.72172654931273,2021-06-17 18:00:00,2021-06-23 09:30:00,5 days 15:30:00,6041808.39000000,5010159.49468300
XRPUSDT,5M,null,500,-23.6003861003861,-118.0019305019305,381.99806949806947,2021-06-17 19:00:00,2021-06-23 09:30:00,5 days 14:30:00,5321327.29000000,4408058.68853900
XRPUSDT,5M,null,500,-24.53819568585389,-122.69097842926945,377.3090215707305,2021-06-18 00:00:00,2021-06-23 09:30:00,5 days 09:30:00,2966198.93000000,2491931.71891900
XRPUSDT,5M,null,500,-27.60659465605457,-138.03297328027284,361.96702671972713,2021-06-15 11:00:00,2021-06-23 10:00:00,7 days 23:00:00,4458237.77000000,3927103.20602600
XRPUSDT,5M,null,500,-26.664363049988477,-133.32181524994238,366.67818475005765,2021-06-15 14:00:00,2021-06-23 10:00:00,7 days 20:00:00,12682540.37000000,11065174.91591200
XRPUSDT,5M,null,500,-24.157236450268012,-120.78618225134007,379.21381774865995,2021-06-17 16:30:00,2021-06-23 10:00:00,5 days 17:30:00,7924663.10000000,6656674.70829800
XRPUSDT,5M,null,500,-23.159546222544044,-115.79773111272023,384.2022688872798,2021-06-17 18:30:00,2021-06-23 10:00:00,5 days 15:30:00,8974643.47000000,7434345.10109100
XRPUSDT,5M,null,500,-23.77588890219083,-118.87944451095414,381.1205554890459,2021-06-18 00:30:00,2021-06-23 10:00:00,5 days 09:30:00,4130799.60000000,3462172.49441300
XRPUSDT,5M,null,500,-27.01136363636364,-135.0568181818182,364.9431818181818,2021-06-15 13:00:00,2021-06-23 10:30:00,7 days 21:30:00,5850040.58000000,5149251.10497300
XRPUSDT,5M,null,500,-22.58647703989394,-112.9323851994697,387.0676148005303,2021-06-17 17:30:00,2021-06-23 10:30:00,5 days 17:00:00,8981204.06000000,7455878.37030100
XRPUSDT,5M,null,500,-26.972773419473928,-134.86386709736965,365.1361329026304,2021-06-15 15:00:00,2021-06-23 11:00:00,7 days 20:00:00,15841552.40000000,13656816.56538000
XRPUSDT,5M,null,500,-24.266539969117478,-121.3326998455874,378.66730015441266,2021-06-17 23:30:00,2021-06-23 11:30:00,5 days 12:00:00,4176551.23000000,3509312.61053600
XRPUSDT,5M,null,500,-1.0634920634920697,-5.317460317460348,494.68253968253964,2021-06-25 09:30:00,2021-06-27 07:30:00,1 days 22:00:00,20506606.14000000,13000167.66167000
XRPUSDT,5M,null,500,-1.5323854660347618,-7.661927330173809,492.3380726698262,2021-06-25 10:30:00,2021-06-27 07:30:00,1 days 21:00:00,20926311.41000000,13150236.79309500
XRPUSDT,5M,null,500,-1.82705937942984,-9.1352968971492,490.8647031028508,2021-06-25 11:30:00,2021-06-27 07:30:00,1 days 20:00:00,49289355.60000000,31646827.74759700
XRPUSDT,5M,null,500,-1.5168273028914603,-7.584136514457302,492.4158634855427,2021-06-25 13:00:00,2021-06-27 07:30:00,1 days 18:30:00,16175312.87000000,10236503.39003000
XRPUSDT,5M,null,500,0.0,0.0,500.0,2021-06-25 15:30:00,2021-06-27 07:30:00,1 days 16:00:00,10412156.01000000,6531815.51200100
XRPUSDT,5M,null,500,2.449046679815896,12.245233399079481,512.2452333990794,2021-06-25 16:30:00,2021-06-27 07:30:00,1 days 15:00:00,35670412.42000000,21767646.56607700
XRPUSDT,5M,null,500,-0.5748961992973389,-2.8744809964866946,497.1255190035133,2021-06-25 10:00:00,2021-06-27 08:00:00,1 days 22:00:00,15894114.88000000,10049206.41603100
XRPUSDT,5M,null,500,-2.0761245674740465,-10.380622837370233,489.61937716262975,2021-06-25 12:30:00,2021-06-27 08:00:00,1 days 19:30:00,20254291.75000000,12810468.91074100
XRPUSDT,5M,null,500,2.43501151694637,12.17505758473185,512.1750575847318,2021-06-25 16:00:00,2021-06-27 08:00:00,1 days 16:00:00,41851178.37000000,25709968.49083500
XRPUSDT,5M,null,500,-3.378378378378373,-16.891891891891866,483.1081081081081,2021-06-25 11:00:00,2021-06-27 08:30:00,1 days 21:30:00,32601911.75000000,20762702.11336600
XRPUSDT,5M,null,500,1.2318029115341609,6.159014557670805,506.1590145576708,2021-06-25 15:00:00,2021-06-27 22:00:00,2 days 07:00:00,28174647.27000000,17634834.92513800
XRPUSDT,5M,null,500,0.804289544235919,4.021447721179595,504.02144772117964,2021-06-30 12:30:00,2021-07-03 07:30:00,2 days 19:00:00,8218848.77000000,5538480.17906500
XRPUSDT,5M,null,500,0.8944543828264767,4.472271914132383,504.47227191413236,2021-06-30 13:30:00,2021-07-03 07:30:00,2 days 18:00:00,9842057.85000000,6563868.46371600
XRPUSDT,5M,null,500,1.9015997585270232,9.507998792635115,509.5079987926351,2021-06-30 13:00:00,2021-07-03 08:00:00,2 days 19:00:00,28465906.72000000,18889875.04861900
XRPUSDT,5M,null,500,1.1202389843166636,5.601194921583318,505.60119492158327,2021-06-30 14:00:00,2021-07-03 08:30:00,2 days 18:30:00,11198529.76000000,7524080.58954100
XRPUSDT,5M,null,500,-1.6453650653738783,-8.226825326869392,491.7731746731306,2021-07-05 01:00:00,2021-07-07 03:30:00,2 days 02:30:00,11053143.91000000,7583469.03291700
XRPUSDT,5M,null,500,-1.558594324364072,-7.79297162182036,492.20702837817964,2021-07-05 02:00:00,2021-07-07 03:30:00,2 days 01:30:00,9043610.02000000,6153536.14189100
XRPUSDT,5M,null,500,-1.399116347569965,-6.995581737849825,493.0044182621502,2021-07-05 03:00:00,2021-07-07 03:30:00,2 days 00:30:00,5234006.65000000,3555685.21815400
XRPUSDT,5M,null,500,-1.340996168582375,-6.704980842911875,493.2950191570881,2021-07-05 04:00:00,2021-07-07 03:30:00,1 days 23:30:00,10906128.38000000,7365127.67228800
XRPUSDT,5M,null,500,-0.41648073776588196,-2.0824036888294097,497.9175963111706,2021-07-05 05:00:00,2021-07-07 03:30:00,1 days 22:30:00,5670476.01000000,3824508.61579300
XRPUSDT,5M,null,500,-1.0201064458900084,-5.100532229450042,494.89946777054996,2021-07-05 06:00:00,2021-07-07 03:30:00,1 days 21:30:00,8711100.49000000,5889039.29058400
XRPUSDT,5M,null,500,-0.6676557863501572,-3.338278931750786,496.6617210682492,2021-07-05 07:00:00,2021-07-07 03:30:00,1 days 20:30:00,8256804.36000000,5561918.83167400
XRPUSDT,5M,null,500,-0.6529158628876792,-3.264579314438396,496.73542068556156,2021-07-05 08:00:00,2021-07-07 03:30:00,1 days 19:30:00,5196182.16000000,3508735.15224200
XRPUSDT,5M,null,500,-1.399116347569965,-6.995581737849825,493.0044182621502,2021-07-05 09:00:00,2021-07-07 03:30:00,1 days 18:30:00,5983347.77000000,4059105.30816200
XRPUSDT,5M,null,500,1.4547658736172058,7.273829368086028,507.27382936808607,2021-07-06 17:00:00,2021-07-07 03:30:00,0 days 10:30:00,10703972.82000000,7051763.65906400
XRPUSDT,5M,null,500,1.5933232169954408,7.966616084977203,507.96661608497715,2021-07-06 19:00:00,2021-07-07 03:30:00,0 days 08:30:00,3761122.66000000,2479015.69990100
XRPUSDT,5M,null,500,1.5316954807400665,7.658477403700332,507.6584774037003,2021-07-06 20:30:00,2021-07-07 03:30:00,0 days 07:00:00,3458167.76000000,2278312.77715700
XRPUSDT,5M,null,500,2.073486812014018,10.36743406007009,510.36743406007014,2021-07-06 21:30:00,2021-07-07 03:30:00,0 days 06:00:00,6405663.58000000,4198855.87211400
XRPUSDT,5M,null,500,-1.3535383257319387,-6.767691628659693,493.2323083713403,2021-07-05 01:30:00,2021-07-07 04:00:00,2 days 02:30:00,11946183.07000000,8131378.83756900
XRPUSDT,5M,null,500,-1.2227460223924536,-6.113730111962268,493.88626988803776,2021-07-05 03:30:00,2021-07-07 04:00:00,2 days 00:30:00,6484945.46000000,4396578.31759900
XRPUSDT,5M,null,500,-0.8429458740017803,-4.214729370008902,495.7852706299911,2021-07-05 05:30:00,2021-07-07 04:00:00,1 days 22:30:00,6822944.08000000,4601838.61480000
XRPUSDT,5M,null,500,-0.9162110240874809,-4.581055120437404,495.4189448795626,2021-07-05 07:30:00,2021-07-07 04:00:00,1 days 20:30:00,3847762.11000000,2600023.36059300
XRPUSDT,5M,null,500,1.131221719457006,5.65610859728503,505.656108597285,2021-07-06 16:30:00,2021-07-07 04:00:00,0 days 11:30:00,5951885.98000000,3928047.32065000
XRPUSDT,5M,null,500,1.4986376021798395,7.493188010899198,507.49318801089913,2021-07-06 19:30:00,2021-07-07 04:00:00,0 days 08:30:00,5098118.28000000,3366564.34180800
XRPUSDT,5M,null,500,-1.1169900058789022,-5.584950029394511,494.4150499706055,2021-07-05 02:30:00,2021-07-07 04:30:00,2 days 02:00:00,8454456.75000000,5747439.35802900
XRPUSDT,5M,null,500,-0.5175218098477095,-2.587609049238547,497.41239095076145,2021-07-05 06:30:00,2021-07-07 04:30:00,1 days 22:00:00,6600162.01000000,4458459.22330800
XRPUSDT,5M,null,500,1.9702940284934676,9.851470142467338,509.85147014246735,2021-07-06 18:30:00,2021-07-07 04:30:00,0 days 10:00:00,7054697.04000000,4660043.63187800
XRPUSDT,5M,null,500,-0.4741443176767064,-2.370721588383532,497.6292784116165,2021-07-05 04:30:00,2021-07-07 05:00:00,2 days 00:30:00,5719667.87000000,3881119.38654300
XRPUSDT,5M,null,500,2.113104287017317,10.565521435086584,510.5655214350866,2021-07-06 21:00:00,2021-07-07 05:00:00,0 days 08:00:00,4655046.85000000,3062867.44328800
XRPUSDT,5M,null,500,-0.9312638580931223,-4.656319290465611,495.3436807095344,2021-07-05 08:30:00,2021-07-07 05:30:00,1 days 21:00:00,4384420.34000000,2961934.78436800
XRPUSDT,5M,null,500,-5.211775307900264,-26.05887653950132,473.94112346049866,2021-07-07 20:30:00,2021-07-09 21:00:00,2 days 00:30:00,2834911.79000000,1886389.62641700
XRPUSDT,5M,null,500,-4.494552058111389,-22.472760290556945,477.52723970944305,2021-07-07 21:30:00,2021-07-09 21:00:00,1 days 23:30:00,4023293.36000000,2659740.44108700
XRPUSDT,5M,null,500,-4.131854777457087,-20.659273887285433,479.34072611271455,2021-07-07 22:30:00,2021-07-09 21:00:00,1 days 22:30:00,6720876.90000000,4429933.37678800
XRPUSDT,5M,null,500,-4.2880869696512125,-21.440434848256064,478.5595651517439,2021-07-07 21:00:00,2021-07-09 21:30:00,2 days 00:30:00,4665703.51000000,3092015.72273600
XRPUSDT,5M,null,500,-3.761897567608405,-18.809487838042024,481.19051216195794,2021-07-07 22:00:00,2021-07-09 22:00:00,2 days 00:00:00,9525897.43000000,6281917.70043200
XRPUSDT,5M,null,500,3.1473069435431675,15.736534717715838,515.7365347177158,2021-07-10 17:00:00,2021-07-11 17:00:00,1 days 00:00:00,17095848.47000000,10601287.45618500
XRPUSDT,5M,null,500,3.1473069435431675,15.736534717715838,515.7365347177158,2021-07-10 18:00:00,2021-07-11 17:00:00,0 days 23:00:00,4231280.58000000,2607672.79413500
XRPUSDT,5M,null,500,2.714054927302106,13.570274636510531,513.5702746365105,2021-07-10 19:00:00,2021-07-11 17:00:00,0 days 22:00:00,3603168.41000000,2231952.90150300
XRPUSDT,5M,null,500,2.581477896095517,12.907389480477585,512.9073894804775,2021-07-10 20:00:00,2021-07-11 17:00:00,0 days 21:00:00,11300707.66000000,7008340.72112900
XRPUSDT,5M,null,500,2.6115166261151663,13.057583130575832,513.0575831305758,2021-07-10 17:30:00,2021-07-11 17:30:00,1 days 00:00:00,8813055.83000000,5426804.94127500
XRPUSDT,5M,null,500,2.0981278244028423,10.49063912201421,510.4906391220142,2021-07-10 19:30:00,2021-07-11 17:30:00,0 days 22:00:00,3612116.88000000,2236339.26026600
XRPUSDT,5M,null,500,2.5072791976706683,12.536395988353343,512.5363959883533,2021-07-10 18:30:00,2021-07-11 18:00:00,0 days 23:30:00,2977869.99000000,1835843.66890300
XRPUSDT,5M,null,500,-5.754940711462449,-28.774703557312247,471.22529644268775,2021-07-12 14:30:00,2021-07-18 03:30:00,5 days 13:00:00,5779658.36000000,3664157.57597700
XRPUSDT,5M,null,500,-5.049378783051937,-25.246893915259683,474.7531060847403,2021-07-12 16:00:00,2021-07-18 03:30:00,5 days 11:30:00,16762984.65000000,10548653.23313400
XRPUSDT,5M,null,500,-4.776357827476044,-23.88178913738022,476.1182108626198,2021-07-12 17:00:00,2021-07-18 03:30:00,5 days 10:30:00,8765560.55000000,5489972.40343400
XRPUSDT,5M,null,500,-4.700239808153475,-23.50119904076737,476.49880095923265,2021-07-12 18:00:00,2021-07-18 03:30:00,5 days 09:30:00,4354636.66000000,2719661.53326600
XRPUSDT,5M,null,500,-4.071451560991308,-20.357257804956543,479.6427421950434,2021-07-12 19:00:00,2021-07-18 03:30:00,5 days 08:30:00,9633500.97000000,6027217.96899300
XRPUSDT,5M,null,500,-4.486460503124504,-22.432302515622517,477.5676974843775,2021-07-12 20:00:00,2021-07-18 03:30:00,5 days 07:30:00,11876490.69000000,7385999.18840100
XRPUSDT,5M,null,500,-4.791566842357455,-23.957834211787276,476.04216578821274,2021-07-12 21:00:00,2021-07-18 03:30:00,5 days 06:30:00,4713443.70000000,2945047.64652600
XRPUSDT,5M,null,500,-1.0786591437105977,-5.393295718552988,494.606704281447,2021-07-15 10:30:00,2021-07-18 03:30:00,2 days 17:00:00,16859417.29000000,10180802.97163000
XRPUSDT,5M,null,500,-1.0129525074725996,-5.0647625373629985,494.935237462637,2021-07-15 11:30:00,2021-07-18 03:30:00,2 days 16:00:00,6641412.63000000,4005948.08770500
XRPUSDT,5M,null,500,-0.5671392827356246,-2.8356964136781233,497.16430358632186,2021-07-15 12:30:00,2021-07-18 03:30:00,2 days 15:00:00,8935498.75000000,5348625.04419300
XRPUSDT,5M,null,500,-0.7822902796271701,-3.9114513981358505,496.08854860186415,2021-07-15 13:30:00,2021-07-18 03:30:00,2 days 14:00:00,9207840.11000000,5522911.94873300
XRPUSDT,5M,null,500,-0.6831056314561801,-3.4155281572809004,496.5844718427191,2021-07-15 14:30:00,2021-07-18 03:30:00,2 days 13:00:00,3578910.25000000,2150277.87097400
XRPUSDT,5M,null,500,-0.6334389064844184,-3.167194532422092,496.8328054675779,2021-07-15 15:30:00,2021-07-18 03:30:00,2 days 12:00:00,4205830.52000000,2526967.90625700
XRPUSDT,5M,null,500,-0.5339562823293995,-2.669781411646998,497.33021858835303,2021-07-15 16:30:00,2021-07-18 03:30:00,2 days 11:00:00,5755586.17000000,3435404.05072500
XRPUSDT,5M,null,500,-6.031343992401459,-30.156719962007294,469.8432800379927,2021-07-12 15:30:00,2021-07-18 04:00:00,5 days 12:30:00,6812771.25000000,4320059.45041300
XRPUSDT,5M,null,500,-4.841295286950946,-24.20647643475473,475.79352356524527,2021-07-12 17:30:00,2021-07-18 04:00:00,5 days 10:30:00,9077739.30000000,5664906.98482100
XRPUSDT,5M,null,500,-4.489139179404671,-22.445695897023356,477.5543041029767,2021-07-12 19:30:00,2021-07-18 04:00:00,5 days 08:30:00,10160469.74000000,6302834.83336600
XRPUSDT,5M,null,500,-2.0623659462134887,-10.311829731067444,489.6881702689326,2021-07-15 10:00:00,2021-07-18 04:00:00,2 days 18:00:00,14163842.11000000,8615557.17058500
XRPUSDT,5M,null,500,-0.8684034736138916,-4.342017368069458,495.65798263193057,2021-07-15 12:00:00,2021-07-18 04:00:00,2 days 16:00:00,15702032.22000000,9446789.29961900
XRPUSDT,5M,null,500,-1.1325782811459073,-5.662891405729536,494.3371085942705,2021-07-15 14:00:00,2021-07-18 04:00:00,2 days 14:00:00,8291368.75000000,4986196.98116000
XRPUSDT,5M,null,500,-0.4360952700435987,-2.180476350217994,497.819523649782,2021-07-15 16:00:00,2021-07-18 04:00:00,2 days 12:00:00,6795951.24000000,4067348.36954400
XRPUSDT,5M,null,500,-5.716560509554148,-28.58280254777074,471.4171974522293,2021-07-12 16:30:00,2021-07-18 04:30:00,5 days 12:00:00,9792769.51000000,6146799.88672100
XRPUSDT,5M,null,500,-4.990372272143777,-24.951861360718883,475.04813863928115,2021-07-12 20:30:00,2021-07-18 04:30:00,5 days 08:00:00,5306142.41000000,3307444.01159000
XRPUSDT,5M,null,500,-1.118904475617909,-5.594522378089545,494.40547762191045,2021-07-15 13:00:00,2021-07-18 04:30:00,2 days 15:30:00,11433016.06000000,6844170.29391400
XRPUSDT,5M,null,500,-0.23588879528223552,-1.1794439764111777,498.82055602358884,2021-07-15 17:00:00,2021-07-18 04:30:00,2 days 11:30:00,19067360.23000000,11269454.95076600
XRPUSDT,5M,null,500,-4.995181496948284,-24.97590748474142,475.0240925152586,2021-07-12 18:30:00,2021-07-18 05:00:00,5 days 10:30:00,7810329.59000000,4861913.41335200
XRPUSDT,5M,null,500,-1.7441860465116203,-8.720930232558102,491.2790697674419,2021-07-15 15:00:00,2021-07-18 05:00:00,2 days 14:00:00,2932410.12000000,1762858.57324000
XRPUSDT,5M,null,500,-1.9774011299435064,-9.887005649717532,490.1129943502825,2021-07-15 11:00:00,2021-07-18 05:30:00,2 days 18:30:00,7804922.49000000,4704070.65418900
XRPUSDT,5M,null,500,-4.396745715769427,-21.983728578847135,478.0162714211529,2021-07-18 14:30:00,2021-07-21 10:00:00,2 days 19:30:00,17052118.78000000,9855585.76776000
XRPUSDT,5M,null,500,-5.037826685006876,-25.18913342503438,474.81086657496564,2021-07-18 15:30:00,2021-07-21 10:00:00,2 days 18:30:00,7212213.70000000,4204874.30117000
XRPUSDT,5M,null,500,-5.054151624548734,-25.27075812274367,474.72924187725636,2021-07-18 16:30:00,2021-07-21 10:00:00,2 days 17:30:00,3833789.20000000,2229864.42926800
XRPUSDT,5M,null,500,-5.379475758094909,-26.897378790474544,473.10262120952547,2021-07-18 17:30:00,2021-07-21 10:00:00,2 days 16:30:00,4388776.90000000,2562023.74555700
XRPUSDT,5M,null,500,-5.314589405108867,-26.572947025544337,473.42705297445565,2021-07-18 23:00:00,2021-07-21 10:00:00,2 days 11:00:00,4559767.52000000,2657235.53482700
XRPUSDT,5M,null,500,-4.330504070673831,-21.652520353369155,478.3474796466308,2021-07-19 01:00:00,2021-07-21 10:00:00,2 days 09:00:00,5830012.35000000,3363241.98962100
XRPUSDT,5M,null,500,-5.054151624548734,-25.27075812274367,474.72924187725636,2021-07-19 02:00:00,2021-07-21 10:00:00,2 days 08:00:00,4333162.89000000,2518531.60634400
XRPUSDT,5M,null,500,-5.014597286622016,-25.07298643311008,474.9270135668899,2021-07-18 15:00:00,2021-07-21 10:30:00,2 days 19:30:00,7756484.09000000,4493659.01498100
XRPUSDT,5M,null,500,-4.949304004124409,-24.746520020622043,475.25347997937797,2021-07-18 17:00:00,2021-07-21 10:30:00,2 days 17:30:00,2826409.25000000,1642623.49015000
XRPUSDT,5M,null,500,-4.390665514261016,-21.95332757130508,478.04667242869493,2021-07-19 00:30:00,2021-07-21 10:30:00,2 days 10:00:00,9951279.22000000,5785718.16679100
XRPUSDT,5M,null,500,-4.876373626373623,-24.381868131868114,475.6181318681319,2021-07-18 16:00:00,2021-07-21 11:00:00,2 days 19:00:00,6623547.70000000,3851818.89264500
XRPUSDT,5M,null,500,-4.416839199447888,-22.08419599723944,477.9158040027606,2021-07-19 01:30:00,2021-07-21 11:00:00,2 days 09:30:00,3755359.64000000,2175743.95037900
XRPUSDT,5M,null,500,-4.291845493562235,-21.459227467811175,478.54077253218884,2021-07-18 22:30:00,2021-07-21 11:30:00,2 days 13:00:00,2672113.23000000,1558456.61206000
XRPUSDT,5M,null,500,2.9416854127011622,14.70842706350581,514.7084270635058,2021-07-23 16:00:00,2021-07-23 22:00:00,0 days 06:00:00,26010929.85000000,15066001.34140700
XRPUSDT,5M,null,500,2.995152354570634,14.975761772853168,514.9757617728532,2021-07-23 17:00:00,2021-07-23 22:00:00,0 days 05:00:00,6854003.88000000,3956639.97617800
XRPUSDT,5M,null,500,2.128755364806861,10.643776824034305,510.64377682403426,2021-07-23 18:00:00,2021-07-23 22:00:00,0 days 04:00:00,5190080.33000000,3008100.54429100
XRPUSDT,5M,null,500,2.1638330757341477,10.81916537867074,510.8191653786708,2021-07-23 19:00:00,2021-07-23 22:00:00,0 days 03:00:00,2398290.92000000,1395366.32818500
XRPUSDT,5M,null,500,3.5615491009681794,17.8077455048409,517.8077455048409,2021-07-23 16:30:00,2021-07-23 22:30:00,0 days 06:00:00,7361200.10000000,4262685.35876200
XRPUSDT,5M,null,500,3.2046864231564354,16.023432115782175,516.0234321157822,2021-07-23 18:30:00,2021-07-23 22:30:00,0 days 04:00:00,3323877.13000000,1932230.04295700
